Date,Time,Time since 1970-01-01T00:00:00Z,,t,,I,
2026-03-17,15:22:07.282668,1773757327.282668,s,260.961548,s,9.41,mV
2026-03-17,15:22:07.518662,1773757327.518662,s,261.197542,s,9.41,mV
2026-03-17,15:22:07.783201,1773757327.783201,s,261.462081,s,9.41,mV
2026-03-17,15:22:08.019108,1773757328.019108,s,261.697988,s,9.41,mV
2026-03-17,15:22:08.283706,1773757328.283706,s,261.962586,s,9.41,mV
2026-03-17,15:22:08.519533,1773757328.519533,s,262.198413,s,9.41,mV
2026-03-17,15:22:08.784191,1773757328.784191,s,262.463071,s,9.41,mV
2026-03-17,15:22:09.019869,1773757329.019869,s,262.698749,s,11.12,mV
2026-03-17,15:22:09.284577,1773757329.284577,s,262.963457,s,11.12,mV
2026-03-17,15:22:09.520147,1773757329.520147,s,263.199027,s,11.43,mV
2026-03-17,15:22:09.785043,1773757329.785043,s,263.463923,s,11.43,mV
2026-03-17,15:22:10.020520,1773757330.02052,s,263.6994,s,11.49,mV
2026-03-17,15:22:10.285503,1773757330.285503,s,263.964383,s,11.49,mV
2026-03-17,15:22:10.520740,1773757330.52074,s,264.19962,s,11.49,mV
2026-03-17,15:22:10.785950,1773757330.78595,s,264.46483,s,12.1,mV
2026-03-17,15:22:11.021061,1773757331.021061,s,264.699941,s,12.1,mV
2026-03-17,15:22:11.286432,1773757331.286432,s,264.965312,s,13.02,mV
2026-03-17,15:22:11.521479,1773757331.521479,s,265.200359,s,13.02,mV
2026-03-17,15:22:11.786819,1773757331.786819,s,265.465699,s,12.66,mV
2026-03-17,15:22:12.021941,1773757332.021941,s,265.700821,s,12.66,mV
2026-03-17,15:22:12.287128,1773757332.287128,s,265.966008,s,12.66,mV
2026-03-17,15:22:12.522410,1773757332.52241,s,266.20129,s,12.88,mV
2026-03-17,15:22:12.787486,1773757332.787486,s,266.466366,s,12.88,mV
2026-03-17,15:22:13.022847,1773757333.022847,s,266.701727,s,12.22,mV
2026-03-17,15:22:13.287827,1773757333.287827,s,266.966707,s,12.22,mV
2026-03-17,15:22:13.523286,1773757333.523286,s,267.202166,s,13.38,mV
2026-03-17,15:22:13.788287,1773757333.788287,s,267.467167,s,13.38,mV
2026-03-17,15:22:14.023733,1773757334.023733,s,267.702613,s,13.38,mV
2026-03-17,15:22:14.288728,1773757334.288728,s,267.967608,s,13.8,mV
2026-03-17,15:22:14.524063,1773757334.524063,s,268.202943,s,13.8,mV
2026-03-17,15:22:14.789174,1773757334.789174,s,268.468054,s,12.58,mV
2026-03-17,15:22:15.024494,1773757335.024494,s,268.703374,s,12.58,mV
2026-03-17,15:22:15.289654,1773757335.289654,s,268.968534,s,12.24,mV
2026-03-17,15:22:15.524837,1773757335.524837,s,269.203717,s,12.24,mV
2026-03-17,15:22:15.789887,1773757335.789887,s,269.468767,s,12.24,mV
2026-03-17,15:22:16.025287,1773757336.025287,s,269.704167,s,11.55,mV
2026-03-17,15:22:16.290332,1773757336.290332,s,269.969212,s,11.55,mV
2026-03-17,15:22:16.525732,1773757336.525732,s,270.204612,s,11.08,mV
2026-03-17,15:22:16.790658,1773757336.790658,s,270.469538,s,11.08,mV
2026-03-17,15:22:17.026058,1773757337.026058,s,270.704938,s,11.08,mV
2026-03-17,15:22:17.290998,1773757337.290998,s,270.969878,s,11.08,mV
2026-03-17,15:22:17.526429,1773757337.526429,s,271.205309,s,11.08,mV
2026-03-17,15:22:17.791259,1773757337.791259,s,271.470139,s,9.84,mV
2026-03-17,15:22:18.026879,1773757338.026879,s,271.705759,s,9.84,mV
2026-03-17,15:22:18.291592,1773757338.291592,s,271.970472,s,9.84,mV
2026-03-17,15:22:18.527151,1773757338.527151,s,272.206031,s,9.84,mV
2026-03-17,15:22:18.791879,1773757338.791879,s,272.470759,s,9.84,mV
2026-03-17,15:22:19.027645,1773757339.027645,s,272.706525,s,9.84,mV
2026-03-17,15:22:19.292095,1773757339.292095,s,272.970975,s,9.84,mV
2026-03-17,15:22:19.528001,1773757339.528001,s,273.206881,s,9.84,mV
2026-03-17,15:22:19.792366,1773757339.792366,s,273.471246,s,9.84,mV
2026-03-17,15:22:20.028403,1773757340.028403,s,273.707283,s,9.84,mV
2026-03-17,15:22:20.292831,1773757340.292831,s,273.971711,s,9.84,mV
2026-03-17,15:22:20.528749,1773757340.528749,s,274.207629,s,9.84,mV
2026-03-17,15:22:20.793273,1773757340.793273,s,274.472153,s,11.31,mV
2026-03-17,15:22:21.029081,1773757341.029081,s,274.707961,s,11.31,mV
2026-03-17,15:22:21.293697,1773757341.293697,s,274.972577,s,11.6,mV
2026-03-17,15:22:21.529302,1773757341.529302,s,275.208182,s,11.6,mV
2026-03-17,15:22:21.794050,1773757341.79405,s,275.47293,s,12.2,mV
2026-03-17,15:22:22.029696,1773757342.029696,s,275.708576,s,12.2,mV
2026-03-17,15:22:22.294501,1773757342.294501,s,275.973381,s,12.16,mV
2026-03-17,15:22:22.530029,1773757342.530029,s,276.208909,s,12.16,mV
2026-03-17,15:22:22.794822,1773757342.794822,s,276.473702,s,12.16,mV
2026-03-17,15:22:23.030240,1773757343.03024,s,276.70912,s,13.49,mV
2026-03-17,15:22:23.295266,1773757343.295266,s,276.974146,s,13.49,mV
2026-03-17,15:22:23.530512,1773757343.530512,s,277.209392,s,12.85,mV
2026-03-17,15:22:23.795753,1773757343.795753,s,277.474633,s,12.85,mV
2026-03-17,15:22:24.030926,1773757344.030926,s,277.709806,s,12.45,mV
2026-03-17,15:22:24.296210,1773757344.29621,s,277.97509,s,12.45,mV
2026-03-17,15:22:24.531194,1773757344.531194,s,278.210074,s,12.45,mV
2026-03-17,15:22:24.796569,1773757344.796569,s,278.475449,s,13.21,mV
2026-03-17,15:22:25.031422,1773757345.031422,s,278.710302,s,13.21,mV
2026-03-17,15:22:25.296999,1773757345.296999,s,278.975879,s,13.07,mV
2026-03-17,15:22:25.531776,1773757345.531776,s,279.210656,s,13.07,mV
2026-03-17,15:22:25.797401,1773757345.797401,s,279.476281,s,12.59,mV
2026-03-17,15:22:26.032135,1773757346.032135,s,279.711015,s,12.59,mV
2026-03-17,15:22:26.297823,1773757346.297823,s,279.976703,s,12.62,mV
2026-03-17,15:22:26.532467,1773757346.532467,s,280.211347,s,12.62,mV
2026-03-17,15:22:26.798038,1773757346.798038,s,280.476918,s,12.62,mV
2026-03-17,15:22:27.032892,1773757347.032892,s,280.711772,s,11.6,mV
2026-03-17,15:22:27.298263,1773757347.298263,s,280.977143,s,11.6,mV
2026-03-17,15:22:27.533149,1773757347.533149,s,281.212029,s,11.36,mV
2026-03-17,15:22:27.798588,1773757347.798588,s,281.477468,s,11.36,mV
2026-03-17,15:22:28.033453,1773757348.033453,s,281.712333,s,11.36,mV
2026-03-17,15:22:28.299044,1773757348.299044,s,281.977924,s,11.36,mV
2026-03-17,15:22:28.533897,1773757348.533897,s,282.212777,s,11.36,mV
2026-03-17,15:22:28.799264,1773757348.799264,s,282.478144,s,11.36,mV
2026-03-17,15:22:29.034309,1773757349.034309,s,282.713189,s,11.36,mV
2026-03-17,15:22:29.299583,1773757349.299583,s,282.978463,s,11.36,mV
2026-03-17,15:22:29.534612,1773757349.534612,s,283.213492,s,11.36,mV
2026-03-17,15:22:29.799900,1773757349.7999,s,283.47878,s,11.36,mV
2026-03-17,15:22:30.035044,1773757350.035044,s,283.713924,s,11.36,mV
2026-03-17,15:22:30.300146,1773757350.300146,s,283.979026,s,11.36,mV
2026-03-17,15:22:30.535278,1773757350.535278,s,284.214158,s,11.36,mV
2026-03-17,15:22:30.800369,1773757350.800369,s,284.479249,s,11.36,mV
2026-03-17,15:22:31.035740,1773757351.03574,s,284.71462,s,9.99,mV
2026-03-17,15:22:31.300669,1773757351.300669,s,284.979549,s,9.99,mV
2026-03-17,15:22:31.536061,1773757351.536061,s,285.214941,s,9.99,mV
2026-03-17,15:22:31.800935,1773757351.800935,s,285.479815,s,11.29,mV
2026-03-17,15:22:32.036283,1773757352.036283,s,285.715163,s,11.29,mV
2026-03-17,15:22:32.301170,1773757352.30117,s,285.98005,s,11.61,mV
2026-03-17,15:22:32.536709,1773757352.536709,s,286.215589,s,11.61,mV
2026-03-17,15:22:32.801668,1773757352.801668,s,286.480548,s,11.83,mV
2026-03-17,15:22:33.037146,1773757353.037146,s,286.716026,s,11.83,mV
2026-03-17,15:22:33.302144,1773757353.302144,s,286.981024,s,12.16,mV
2026-03-17,15:22:33.537364,1773757353.537364,s,287.216244,s,12.16,mV
2026-03-17,15:22:33.802601,1773757353.802601,s,287.481481,s,11.92,mV
2026-03-17,15:22:34.037678,1773757354.037678,s,287.716558,s,11.92,mV
2026-03-17,15:22:34.303046,1773757354.303046,s,287.981926,s,11.92,mV
2026-03-17,15:22:34.537950,1773757354.53795,s,288.21683,s,14.0,mV
2026-03-17,15:22:34.803475,1773757354.803475,s,288.482355,s,14.0,mV
2026-03-17,15:22:35.038213,1773757355.038213,s,288.717093,s,13.13,mV
2026-03-17,15:22:35.303933,1773757355.303933,s,288.982813,s,13.13,mV
2026-03-17,15:22:35.538515,1773757355.538515,s,289.217395,s,13.13,mV
2026-03-17,15:22:35.804374,1773757355.804374,s,289.483254,s,13.99,mV
2026-03-17,15:22:36.038807,1773757356.038807,s,289.717687,s,13.99,mV
2026-03-17,15:22:36.304706,1773757356.304706,s,289.983586,s,13.67,mV
2026-03-17,15:22:36.539109,1773757356.539109,s,290.217989,s,13.67,mV
2026-03-17,15:22:36.805176,1773757356.805176,s,290.484056,s,12.8,mV
2026-03-17,15:22:37.039555,1773757357.039555,s,290.718435,s,12.8,mV
2026-03-17,15:22:37.305489,1773757357.305489,s,290.984369,s,12.8,mV
2026-03-17,15:22:37.539879,1773757357.539879,s,291.218759,s,12.35,mV
2026-03-17,15:22:37.805940,1773757357.80594,s,291.48482,s,12.35,mV
2026-03-17,15:22:38.040140,1773757358.04014,s,291.71902,s,12.31,mV
2026-03-17,15:22:38.306388,1773757358.306388,s,291.985268,s,12.31,mV
2026-03-17,15:22:38.540364,1773757358.540364,s,292.219244,s,11.37,mV
2026-03-17,15:22:38.806719,1773757358.806719,s,292.485599,s,11.37,mV
2026-03-17,15:22:39.040698,1773757359.040698,s,292.719578,s,11.37,mV
2026-03-17,15:22:39.307048,1773757359.307048,s,292.985928,s,11.37,mV
2026-03-17,15:22:39.541129,1773757359.541129,s,293.220009,s,11.37,mV
2026-03-17,15:22:39.807277,1773757359.807277,s,293.486157,s,11.37,mV
2026-03-17,15:22:40.041586,1773757360.041586,s,293.720466,s,11.37,mV
2026-03-17,15:22:40.307601,1773757360.307601,s,293.986481,s,11.37,mV
2026-03-17,15:22:40.541836,1773757360.541836,s,294.220716,s,11.37,mV
2026-03-17,15:22:40.808003,1773757360.808003,s,294.486883,s,11.37,mV
2026-03-17,15:22:41.042276,1773757361.042276,s,294.721156,s,8.18,mV
2026-03-17,15:22:41.308214,1773757361.308214,s,294.987094,s,8.18,mV
2026-03-17,15:22:41.542773,1773757361.542773,s,295.221653,s,8.18,mV
2026-03-17,15:22:41.808635,1773757361.808635,s,295.487515,s,8.18,mV
2026-03-17,15:22:42.043135,1773757362.043135,s,295.722015,s,8.18,mV
2026-03-17,15:22:42.308955,1773757362.308955,s,295.987835,s,8.18,mV
2026-03-17,15:22:42.543352,1773757362.543352,s,296.222232,s,9.15,mV
2026-03-17,15:22:42.809202,1773757362.809202,s,296.488082,s,9.15,mV
2026-03-17,15:22:43.043671,1773757363.043671,s,296.722551,s,9.15,mV
2026-03-17,15:22:43.309488,1773757363.309488,s,296.988368,s,9.15,mV
2026-03-17,15:22:43.544119,1773757363.544119,s,297.222999,s,9.15,mV
2026-03-17,15:22:43.809773,1773757363.809773,s,297.488653,s,11.3,mV
2026-03-17,15:22:44.044513,1773757364.044513,s,297.723393,s,11.3,mV
2026-03-17,15:22:44.310051,1773757364.310051,s,297.988931,s,11.3,mV
2026-03-17,15:22:44.544948,1773757364.544948,s,298.223828,s,12.18,mV
2026-03-17,15:22:44.810423,1773757364.810423,s,298.489303,s,12.18,mV
2026-03-17,15:22:45.045269,1773757365.045269,s,298.724149,s,12.82,mV
2026-03-17,15:22:45.310929,1773757365.310929,s,298.989809,s,12.82,mV
2026-03-17,15:22:45.545688,1773757365.545688,s,299.224568,s,12.82,mV
2026-03-17,15:22:45.811396,1773757365.811396,s,299.490276,s,12.82,mV
2026-03-17,15:22:46.046110,1773757366.04611,s,299.72499,s,12.82,mV
2026-03-17,15:22:46.311878,1773757366.311878,s,299.990758,s,14.42,mV
2026-03-17,15:22:46.546493,1773757366.546493,s,300.225373,s,14.42,mV
2026-03-17,15:22:46.812386,1773757366.812386,s,300.491266,s,13.06,mV
2026-03-17,15:22:47.046774,1773757367.046774,s,300.725654,s,13.06,mV
2026-03-17,15:22:47.312743,1773757367.312743,s,300.991623,s,12.7,mV
2026-03-17,15:22:47.547068,1773757367.547068,s,301.225948,s,12.7,mV
2026-03-17,15:22:47.813167,1773757367.813167,s,301.492047,s,12.7,mV
2026-03-17,15:22:48.047267,1773757368.047267,s,301.726147,s,13.38,mV
2026-03-17,15:22:48.313492,1773757368.313492,s,301.992372,s,13.38,mV
2026-03-17,15:22:48.547542,1773757368.547542,s,302.226422,s,13.65,mV
2026-03-17,15:22:48.814046,1773757368.814046,s,302.492926,s,13.65,mV
2026-03-17,15:22:49.047783,1773757369.047783,s,302.726663,s,13.06,mV
2026-03-17,15:22:49.314531,1773757369.314531,s,302.993411,s,13.06,mV
2026-03-17,15:22:49.548177,1773757369.548177,s,303.227057,s,13.06,mV
2026-03-17,15:22:49.814840,1773757369.81484,s,303.49372,s,11.91,mV
2026-03-17,15:22:50.048610,1773757370.04861,s,303.72749,s,11.91,mV
2026-03-17,15:22:50.315150,1773757370.31515,s,303.99403,s,11.91,mV
2026-03-17,15:22:50.548897,1773757370.548897,s,304.227777,s,11.91,mV
2026-03-17,15:22:50.815581,1773757370.815581,s,304.494461,s,11.91,mV
2026-03-17,15:22:51.049168,1773757371.049168,s,304.728048,s,11.91,mV
2026-03-17,15:22:51.316004,1773757371.316004,s,304.994884,s,11.91,mV
2026-03-17,15:22:51.549660,1773757371.54966,s,305.22854,s,11.91,mV
2026-03-17,15:22:51.816203,1773757371.816203,s,305.495083,s,11.91,mV
2026-03-17,15:22:52.049976,1773757372.049976,s,305.728856,s,11.91,mV
2026-03-17,15:22:52.316629,1773757372.316629,s,305.995509,s,11.91,mV
2026-03-17,15:22:52.550444,1773757372.550444,s,306.229324,s,11.91,mV
2026-03-17,15:22:52.817057,1773757372.817057,s,306.495937,s,11.91,mV
2026-03-17,15:22:53.050740,1773757373.05074,s,306.72962,s,11.91,mV
2026-03-17,15:22:53.317476,1773757373.317476,s,306.996356,s,9.76,mV
2026-03-17,15:22:53.551124,1773757373.551124,s,307.230004,s,9.76,mV
2026-03-17,15:22:53.817974,1773757373.817974,s,307.496854,s,9.98,mV
2026-03-17,15:22:54.051544,1773757374.051544,s,307.730424,s,9.98,mV
2026-03-17,15:22:54.318428,1773757374.318428,s,307.997308,s,9.74,mV
2026-03-17,15:22:54.551981,1773757374.551981,s,308.230861,s,9.74,mV
2026-03-17,15:22:54.818737,1773757374.818737,s,308.497617,s,9.74,mV
2026-03-17,15:22:55.052419,1773757375.052419,s,308.731299,s,11.64,mV
2026-03-17,15:22:55.319047,1773757375.319047,s,308.997927,s,11.64,mV
2026-03-17,15:22:55.552842,1773757375.552842,s,309.231722,s,11.22,mV
2026-03-17,15:22:55.819247,1773757375.819247,s,309.498127,s,11.22,mV
2026-03-17,15:22:56.053257,1773757376.053257,s,309.732137,s,11.99,mV
2026-03-17,15:22:56.319477,1773757376.319477,s,309.998357,s,11.99,mV
2026-03-17,15:22:56.553579,1773757376.553579,s,310.232459,s,11.99,mV
2026-03-17,15:22:56.819793,1773757376.819793,s,310.498673,s,12.21,mV
2026-03-17,15:22:57.054003,1773757377.054003,s,310.732883,s,12.21,mV
2026-03-17,15:22:57.320039,1773757377.320039,s,310.998919,s,12.97,mV
2026-03-17,15:22:57.554440,1773757377.55444,s,311.23332,s,12.97,mV
2026-03-17,15:22:57.820351,1773757377.820351,s,311.499231,s,13.82,mV
2026-03-17,15:22:58.054874,1773757378.054874,s,311.733754,s,13.82,mV
2026-03-17,15:22:58.320850,1773757378.32085,s,311.99973,s,12.63,mV
2026-03-17,15:22:58.555264,1773757378.555264,s,312.234144,s,12.63,mV
2026-03-17,15:22:58.821146,1773757378.821146,s,312.500026,s,12.63,mV
2026-03-17,15:22:59.055578,1773757379.055578,s,312.734458,s,12.76,mV
2026-03-17,15:22:59.321367,1773757379.321367,s,313.000247,s,12.76,mV
2026-03-17,15:22:59.555882,1773757379.555882,s,313.234762,s,14.1,mV
2026-03-17,15:22:59.821773,1773757379.821773,s,313.500653,s,14.1,mV
2026-03-17,15:23:00.056133,1773757380.056133,s,313.735013,s,13.01,mV
2026-03-17,15:23:00.322060,1773757380.32206,s,314.00094,s,13.01,mV
2026-03-17,15:23:00.556388,1773757380.556388,s,314.235268,s,13.01,mV
2026-03-17,15:23:00.822512,1773757380.822512,s,314.501392,s,12.06,mV
2026-03-17,15:23:01.056656,1773757381.056656,s,314.735536,s,12.06,mV
2026-03-17,15:23:01.322940,1773757381.32294,s,315.00182,s,12.04,mV
2026-03-17,15:23:01.556895,1773757381.556895,s,315.235775,s,12.04,mV
2026-03-17,15:23:01.823422,1773757381.823422,s,315.502302,s,11.52,mV
2026-03-17,15:23:02.057374,1773757382.057374,s,315.736254,s,11.52,mV
2026-03-17,15:23:02.323751,1773757382.323751,s,316.002631,s,11.52,mV
2026-03-17,15:23:02.557798,1773757382.557798,s,316.236678,s,11.52,mV
2026-03-17,15:23:02.824194,1773757382.824194,s,316.503074,s,11.52,mV
2026-03-17,15:23:03.058228,1773757383.058228,s,316.737108,s,11.52,mV
2026-03-17,15:23:03.324641,1773757383.324641,s,317.003521,s,11.52,mV
2026-03-17,15:23:03.558676,1773757383.558676,s,317.237556,s,11.52,mV
2026-03-17,15:23:03.825072,1773757383.825072,s,317.503952,s,11.52,mV
2026-03-17,15:23:04.059120,1773757384.05912,s,317.738,s,11.52,mV
2026-03-17,15:23:04.325506,1773757384.325506,s,318.004386,s,9.84,mV
2026-03-17,15:23:04.559536,1773757384.559536,s,318.238416,s,9.84,mV
2026-03-17,15:23:04.825935,1773757384.825935,s,318.504815,s,9.84,mV
2026-03-17,15:23:05.059983,1773757385.059983,s,318.738863,s,9.84,mV
2026-03-17,15:23:05.326382,1773757385.326382,s,319.005262,s,9.84,mV
2026-03-17,15:23:05.560533,1773757385.560533,s,319.239413,s,9.84,mV
2026-03-17,15:23:05.826597,1773757385.826597,s,319.505477,s,9.84,mV
2026-03-17,15:23:06.060877,1773757386.060877,s,319.739757,s,9.84,mV
2026-03-17,15:23:06.326935,1773757386.326935,s,320.005815,s,9.84,mV
2026-03-17,15:23:06.561368,1773757386.561368,s,320.240248,s,11.5,mV
2026-03-17,15:23:06.827127,1773757386.827127,s,320.506007,s,11.5,mV
2026-03-17,15:23:07.061827,1773757387.061827,s,320.740707,s,11.5,mV
2026-03-17,15:23:07.327376,1773757387.327376,s,321.006256,s,11.5,mV
2026-03-17,15:23:07.562265,1773757387.562265,s,321.241145,s,11.5,mV
2026-03-17,15:23:07.827694,1773757387.827694,s,321.506574,s,11.6,mV
2026-03-17,15:23:08.062737,1773757388.062737,s,321.741617,s,11.6,mV
2026-03-17,15:23:08.328123,1773757388.328123,s,322.007003,s,12.04,mV
2026-03-17,15:23:08.563207,1773757388.563207,s,322.242087,s,12.04,mV
2026-03-17,15:23:08.828415,1773757388.828415,s,322.507295,s,12.64,mV
2026-03-17,15:23:09.063551,1773757389.063551,s,322.742431,s,12.64,mV
2026-03-17,15:23:09.328698,1773757389.328698,s,323.007578,s,12.64,mV
2026-03-17,15:23:09.563938,1773757389.563938,s,323.242818,s,13.71,mV
2026-03-17,15:23:09.828980,1773757389.82898,s,323.50786,s,13.71,mV
2026-03-17,15:23:10.064139,1773757390.064139,s,323.743019,s,13.69,mV
2026-03-17,15:23:10.329194,1773757390.329194,s,324.008074,s,13.69,mV
2026-03-17,15:23:10.564385,1773757390.564385,s,324.243265,s,15.09,mV
2026-03-17,15:23:10.829405,1773757390.829405,s,324.508285,s,15.09,mV
2026-03-17,15:23:11.064804,1773757391.064804,s,324.743684,s,15.09,mV
2026-03-17,15:23:11.329850,1773757391.32985,s,325.00873,s,13.29,mV
2026-03-17,15:23:11.565209,1773757391.565209,s,325.244089,s,13.29,mV
2026-03-17,15:23:11.830296,1773757391.830296,s,325.509176,s,14.24,mV
2026-03-17,15:23:12.065526,1773757392.065526,s,325.744406,s,14.24,mV
2026-03-17,15:23:12.330707,1773757392.330707,s,326.009587,s,13.73,mV
2026-03-17,15:23:12.565977,1773757392.565977,s,326.244857,s,13.73,mV
2026-03-17,15:23:12.831154,1773757392.831154,s,326.510034,s,13.73,mV
2026-03-17,15:23:13.066209,1773757393.066209,s,326.745089,s,13.0,mV
2026-03-17,15:23:13.331530,1773757393.33153,s,327.01041,s,13.0,mV
2026-03-17,15:23:13.566484,1773757393.566484,s,327.245364,s,12.46,mV
2026-03-17,15:23:13.831954,1773757393.831954,s,327.510834,s,12.46,mV
2026-03-17,15:23:14.066765,1773757394.066765,s,327.745645,s,11.41,mV
2026-03-17,15:23:14.332198,1773757394.332198,s,328.011078,s,11.41,mV
2026-03-17,15:23:14.566951,1773757394.566951,s,328.245831,s,11.41,mV
2026-03-17,15:23:14.832575,1773757394.832575,s,328.511455,s,11.41,mV
2026-03-17,15:23:15.067166,1773757395.067166,s,328.746046,s,11.41,mV
2026-03-17,15:23:15.333051,1773757395.333051,s,329.011931,s,9.69,mV
2026-03-17,15:23:15.567501,1773757395.567501,s,329.246381,s,9.69,mV
2026-03-17,15:23:15.833526,1773757395.833526,s,329.512406,s,9.67,mV
2026-03-17,15:23:16.067717,1773757396.067717,s,329.746597,s,9.67,mV
2026-03-17,15:23:16.333961,1773757396.333961,s,330.012841,s,9.67,mV
2026-03-17,15:23:16.568165,1773757396.568165,s,330.247045,s,9.86,mV
2026-03-17,15:23:16.834423,1773757396.834423,s,330.513303,s,9.86,mV
2026-03-17,15:23:17.068549,1773757397.068549,s,330.747429,s,8.34,mV
2026-03-17,15:23:17.334837,1773757397.334837,s,331.013717,s,8.34,mV
2026-03-17,15:23:17.568875,1773757397.568875,s,331.247755,s,8.34,mV
2026-03-17,15:23:17.835154,1773757397.835154,s,331.514034,s,8.48,mV
2026-03-17,15:23:18.069299,1773757398.069299,s,331.748179,s,8.48,mV
2026-03-17,15:23:18.335458,1773757398.335458,s,332.014338,s,9.82,mV
2026-03-17,15:23:18.569747,1773757398.569747,s,332.248627,s,9.82,mV
2026-03-17,15:23:18.835781,1773757398.835781,s,332.514661,s,9.84,mV
2026-03-17,15:23:19.070186,1773757399.070186,s,332.749066,s,9.84,mV
2026-03-17,15:23:19.336107,1773757399.336107,s,333.014987,s,9.84,mV
2026-03-17,15:23:19.570612,1773757399.570612,s,333.249492,s,9.84,mV
2026-03-17,15:23:19.836332,1773757399.836332,s,333.515212,s,9.84,mV
2026-03-17,15:23:20.071044,1773757400.071044,s,333.749924,s,11.85,mV
2026-03-17,15:23:20.336656,1773757400.336656,s,334.015536,s,11.85,mV
2026-03-17,15:23:20.571273,1773757400.571273,s,334.250153,s,12.57,mV
2026-03-17,15:23:20.836987,1773757400.836987,s,334.515867,s,12.57,mV
2026-03-17,15:23:21.071611,1773757401.071611,s,334.750491,s,12.57,mV
2026-03-17,15:23:21.337205,1773757401.337205,s,335.016085,s,13.07,mV
2026-03-17,15:23:21.572066,1773757401.572066,s,335.250946,s,13.07,mV
2026-03-17,15:23:21.837559,1773757401.837559,s,335.516439,s,14.06,mV
2026-03-17,15:23:22.072291,1773757402.072291,s,335.751171,s,14.06,mV
2026-03-17,15:23:22.337804,1773757402.337804,s,336.016684,s,14.5,mV
2026-03-17,15:23:22.572708,1773757402.572708,s,336.251588,s,14.5,mV
2026-03-17,15:23:22.838082,1773757402.838082,s,336.516962,s,14.66,mV
2026-03-17,15:23:23.073059,1773757403.073059,s,336.751939,s,14.66,mV
2026-03-17,15:23:23.338300,1773757403.3383,s,337.01718,s,14.66,mV
2026-03-17,15:23:23.573319,1773757403.573319,s,337.252199,s,15.15,mV
2026-03-17,15:23:23.838796,1773757403.838796,s,337.517676,s,15.15,mV
2026-03-17,15:23:24.073649,1773757404.073649,s,337.752529,s,14.5,mV
2026-03-17,15:23:24.339242,1773757404.339242,s,338.018122,s,14.5,mV
2026-03-17,15:23:24.573976,1773757404.573976,s,338.252856,s,13.98,mV
2026-03-17,15:23:24.839697,1773757404.839697,s,338.518577,s,13.98,mV
2026-03-17,15:23:25.074207,1773757405.074207,s,338.753087,s,13.98,mV
2026-03-17,15:23:25.340143,1773757405.340143,s,339.019023,s,13.53,mV
2026-03-17,15:23:25.574536,1773757405.574536,s,339.253416,s,13.53,mV
2026-03-17,15:23:25.840527,1773757405.840527,s,339.519407,s,12.49,mV
2026-03-17,15:23:26.074751,1773757406.074751,s,339.753631,s,12.49,mV
2026-03-17,15:23:26.340979,1773757406.340979,s,340.019859,s,12.15,mV
2026-03-17,15:23:26.574956,1773757406.574956,s,340.253836,s,12.15,mV
2026-03-17,15:23:26.841210,1773757406.84121,s,340.52009,s,12.15,mV
2026-03-17,15:23:27.075198,1773757407.075198,s,340.754078,s,11.19,mV
2026-03-17,15:23:27.341671,1773757407.341671,s,341.020551,s,11.19,mV
2026-03-17,15:23:27.575500,1773757407.5755,s,341.25438,s,11.19,mV
2026-03-17,15:23:27.842148,1773757407.842148,s,341.521028,s,11.19,mV
2026-03-17,15:23:28.075828,1773757408.075828,s,341.754708,s,11.19,mV
2026-03-17,15:23:28.342609,1773757408.342609,s,342.021489,s,11.19,mV
2026-03-17,15:23:28.576165,1773757408.576165,s,342.255045,s,11.19,mV
2026-03-17,15:23:28.843019,1773757408.843019,s,342.521899,s,9.7,mV
2026-03-17,15:23:29.076636,1773757409.076636,s,342.755516,s,9.7,mV
2026-03-17,15:23:29.343547,1773757409.343547,s,343.022427,s,9.46,mV
2026-03-17,15:23:29.577116,1773757409.577116,s,343.255996,s,9.46,mV
2026-03-17,15:23:29.843988,1773757409.843988,s,343.522868,s,9.97,mV
2026-03-17,15:23:30.077540,1773757410.07754,s,343.75642,s,9.97,mV
2026-03-17,15:23:30.344213,1773757410.344213,s,344.023093,s,9.97,mV
2026-03-17,15:23:30.577879,1773757410.577879,s,344.256759,s,9.8,mV
2026-03-17,15:23:30.844627,1773757410.844627,s,344.523507,s,9.8,mV
2026-03-17,15:23:31.078360,1773757411.07836,s,344.75724,s,11.13,mV
2026-03-17,15:23:31.344953,1773757411.344953,s,345.023833,s,11.13,mV
2026-03-17,15:23:31.578806,1773757411.578806,s,345.257686,s,9.56,mV
2026-03-17,15:23:31.845373,1773757411.845373,s,345.524253,s,9.56,mV
2026-03-17,15:23:32.079207,1773757412.079207,s,345.758087,s,9.56,mV
2026-03-17,15:23:32.345703,1773757412.345703,s,346.024583,s,11.26,mV
2026-03-17,15:23:32.579526,1773757412.579526,s,346.258406,s,11.26,mV
2026-03-17,15:23:32.846038,1773757412.846038,s,346.524918,s,11.61,mV
2026-03-17,15:23:33.079932,1773757413.079932,s,346.758812,s,11.61,mV
2026-03-17,15:23:33.346267,1773757413.346267,s,347.025147,s,11.61,mV
2026-03-17,15:23:33.580363,1773757413.580363,s,347.259243,s,11.96,mV
2026-03-17,15:23:33.846602,1773757413.846602,s,347.525482,s,11.96,mV
2026-03-17,15:23:34.080835,1773757414.080835,s,347.759715,s,13.7,mV
2026-03-17,15:23:34.346962,1773757414.346962,s,348.025842,s,13.7,mV
