Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,F,
2026-05-12,15:28:24.636373,1778592504.636373,s,279.984672,s,18730,
2026-05-12,15:28:24.886048,1778592504.886048,s,280.234347,s,18736,
2026-05-12,15:28:25.136600,1778592505.1366,s,280.484899,s,18743,
2026-05-12,15:28:25.386479,1778592505.386479,s,280.734778,s,18733,
2026-05-12,15:28:25.636992,1778592505.636992,s,280.985291,s,18742,
2026-05-12,15:28:25.886989,1778592505.886989,s,281.235288,s,18750,
2026-05-12,15:28:26.137315,1778592506.137315,s,281.485614,s,18749,
2026-05-12,15:28:26.387482,1778592506.387482,s,281.735781,s,18749,
2026-05-12,15:28:26.637575,1778592506.637575,s,281.985874,s,18760,
2026-05-12,15:28:26.888000,1778592506.888,s,282.236299,s,18772,
2026-05-12,15:28:27.137914,1778592507.137914,s,282.486213,s,18755,
2026-05-12,15:28:27.388515,1778592507.388515,s,282.736814,s,18774,
2026-05-12,15:28:27.638218,1778592507.638218,s,282.986517,s,18784,
2026-05-12,15:28:27.889027,1778592507.889027,s,283.237326,s,18777,
2026-05-12,15:28:28.138692,1778592508.138692,s,283.486991,s,18786,
2026-05-12,15:28:28.389547,1778592508.389547,s,283.737846,s,18790,
2026-05-12,15:28:28.639309,1778592508.639309,s,283.987608,s,18785,
2026-05-12,15:28:28.889991,1778592508.889991,s,284.23829,s,18797,
2026-05-12,15:28:29.139873,1778592509.139873,s,284.488172,s,18808,
2026-05-12,15:28:29.390438,1778592509.390438,s,284.738737,s,18814,
2026-05-12,15:28:29.640358,1778592509.640358,s,284.988657,s,18804,
2026-05-12,15:28:29.890950,1778592509.89095,s,285.239249,s,18820,
2026-05-12,15:28:30.140930,1778592510.14093,s,285.489229,s,18816,
2026-05-12,15:28:30.391387,1778592510.391387,s,285.739686,s,18814,
2026-05-12,15:28:30.641441,1778592510.641441,s,285.98974,s,18814,
2026-05-12,15:28:30.891806,1778592510.891806,s,286.240105,s,18838,
2026-05-12,15:28:31.141925,1778592511.141925,s,286.490224,s,18823,
2026-05-12,15:28:31.392134,1778592511.392134,s,286.740433,s,18839,
2026-05-12,15:28:31.642434,1778592511.642434,s,286.990733,s,18838,
2026-05-12,15:28:31.892492,1778592511.892492,s,287.240791,s,18850,
2026-05-12,15:28:32.142978,1778592512.142978,s,287.491277,s,18838,
2026-05-12,15:28:32.392893,1778592512.392893,s,287.741192,s,18857,
2026-05-12,15:28:32.643526,1778592512.643526,s,287.991825,s,18860,
2026-05-12,15:28:32.893238,1778592512.893238,s,288.241537,s,18859,
2026-05-12,15:28:33.144050,1778592513.14405,s,288.492349,s,18866,
2026-05-12,15:28:33.393470,1778592513.39347,s,288.741769,s,18862,
2026-05-12,15:28:33.644603,1778592513.644603,s,288.992902,s,18860,
2026-05-12,15:28:33.893722,1778592513.893722,s,289.242021,s,18873,
2026-05-12,15:28:34.145088,1778592514.145088,s,289.493387,s,18868,
2026-05-12,15:28:34.394043,1778592514.394043,s,289.742342,s,18891,
2026-05-12,15:28:34.645543,1778592514.645543,s,289.993842,s,18880,
2026-05-12,15:28:34.894293,1778592514.894293,s,290.242592,s,18878,
2026-05-12,15:28:35.146024,1778592515.146024,s,290.494323,s,18895,
2026-05-12,15:28:35.394502,1778592515.394502,s,290.742801,s,18895,
2026-05-12,15:28:35.646484,1778592515.646484,s,290.994783,s,18901,
2026-05-12,15:28:35.895190,1778592515.89519,s,291.243489,s,18899,
2026-05-12,15:28:36.147001,1778592516.147001,s,291.4953,s,18909,
2026-05-12,15:28:36.395496,1778592516.395496,s,291.743795,s,18902,
2026-05-12,15:28:36.647451,1778592516.647451,s,291.99575,s,18912,
2026-05-12,15:28:36.895997,1778592516.895997,s,292.244296,s,18911,
2026-05-12,15:28:37.147885,1778592517.147885,s,292.496184,s,18915,
2026-05-12,15:28:37.396372,1778592517.396372,s,292.744671,s,18926,
2026-05-12,15:28:37.648317,1778592517.648317,s,292.996616,s,18932,
2026-05-12,15:28:37.896902,1778592517.896902,s,293.245201,s,18935,
2026-05-12,15:28:38.148761,1778592518.148761,s,293.49706,s,18932,
2026-05-12,15:28:38.397245,1778592518.397245,s,293.745544,s,18940,
2026-05-12,15:28:38.649095,1778592518.649095,s,293.997394,s,18939,
2026-05-12,15:28:38.897803,1778592518.897803,s,294.246102,s,18934,
2026-05-12,15:28:39.149447,1778592519.149447,s,294.497746,s,18946,
2026-05-12,15:28:39.398162,1778592519.398162,s,294.746461,s,18947,
2026-05-12,15:28:39.649688,1778592519.649688,s,294.997987,s,18954,
2026-05-12,15:28:39.898647,1778592519.898647,s,295.246946,s,18958,
2026-05-12,15:28:40.150022,1778592520.150022,s,295.498321,s,18957,
2026-05-12,15:28:40.399034,1778592520.399034,s,295.747333,s,18959,
2026-05-12,15:28:40.650367,1778592520.650367,s,295.998666,s,18953,
2026-05-12,15:28:40.899525,1778592520.899525,s,296.247824,s,18972,
2026-05-12,15:28:41.150607,1778592521.150607,s,296.498906,s,18976,
2026-05-12,15:28:41.399884,1778592521.399884,s,296.748183,s,18974,
2026-05-12,15:28:41.650944,1778592521.650944,s,296.999243,s,18976,
2026-05-12,15:28:41.900241,1778592521.900241,s,297.24854,s,18992,
2026-05-12,15:28:42.151201,1778592522.151201,s,297.4995,s,18979,
2026-05-12,15:28:42.400608,1778592522.400608,s,297.748907,s,18999,
2026-05-12,15:28:42.651488,1778592522.651488,s,297.999787,s,18995,
2026-05-12,15:28:42.901123,1778592522.901123,s,298.249422,s,18997,
2026-05-12,15:28:43.151969,1778592523.151969,s,298.500268,s,18986,
2026-05-12,15:28:43.401575,1778592523.401575,s,298.749874,s,19005,
2026-05-12,15:28:43.652317,1778592523.652317,s,299.000616,s,19011,
2026-05-12,15:28:43.902038,1778592523.902038,s,299.250337,s,19010,
2026-05-12,15:28:44.152602,1778592524.152602,s,299.500901,s,19015,
2026-05-12,15:28:44.402471,1778592524.402471,s,299.75077,s,19015,
2026-05-12,15:28:44.652986,1778592524.652986,s,300.001285,s,19017,
2026-05-12,15:28:44.902920,1778592524.90292,s,300.251219,s,19023,
2026-05-12,15:28:45.153353,1778592525.153353,s,300.501652,s,19029,
2026-05-12,15:28:45.403387,1778592525.403387,s,300.751686,s,19041,
2026-05-12,15:28:45.653724,1778592525.653724,s,301.002023,s,19039,
2026-05-12,15:28:45.903839,1778592525.903839,s,301.252138,s,19032,
2026-05-12,15:28:46.154263,1778592526.154263,s,301.502562,s,19043,
2026-05-12,15:28:46.404192,1778592526.404192,s,301.752491,s,19046,
2026-05-12,15:28:46.654783,1778592526.654783,s,302.003082,s,19053,
2026-05-12,15:28:46.904535,1778592526.904535,s,302.252834,s,19050,
2026-05-12,15:28:47.155257,1778592527.155257,s,302.503556,s,19057,
2026-05-12,15:28:47.404914,1778592527.404914,s,302.753213,s,19051,
2026-05-12,15:28:47.655821,1778592527.655821,s,303.00412,s,19064,
2026-05-12,15:28:47.905312,1778592527.905312,s,303.253611,s,19069,
2026-05-12,15:28:48.156371,1778592528.156371,s,303.50467,s,19075,
2026-05-12,15:28:48.405570,1778592528.40557,s,303.753869,s,19070,
2026-05-12,15:28:48.656884,1778592528.656884,s,304.005183,s,19079,
2026-05-12,15:28:48.905828,1778592528.905828,s,304.254127,s,19090,
2026-05-12,15:28:49.157437,1778592529.157437,s,304.505736,s,19089,
2026-05-12,15:28:49.406132,1778592529.406132,s,304.754431,s,19087,
2026-05-12,15:28:49.657835,1778592529.657835,s,305.006134,s,19092,
2026-05-12,15:28:49.906364,1778592529.906364,s,305.254663,s,19097,
2026-05-12,15:28:50.158094,1778592530.158094,s,305.506393,s,19109,
2026-05-12,15:28:50.406866,1778592530.406866,s,305.755165,s,19111,
2026-05-12,15:28:50.658586,1778592530.658586,s,306.006885,s,19104,
2026-05-12,15:28:50.907398,1778592530.907398,s,306.255697,s,19112,
2026-05-12,15:28:51.158975,1778592531.158975,s,306.507274,s,19119,
2026-05-12,15:28:51.407899,1778592531.407899,s,306.756198,s,19126,
2026-05-12,15:28:51.659295,1778592531.659295,s,307.007594,s,19134,
2026-05-12,15:28:51.908251,1778592531.908251,s,307.25655,s,19143,
2026-05-12,15:28:52.159537,1778592532.159537,s,307.507836,s,19130,
2026-05-12,15:28:52.408755,1778592532.408755,s,307.757054,s,19141,
2026-05-12,15:28:52.659855,1778592532.659855,s,308.008154,s,19139,
2026-05-12,15:28:52.909248,1778592532.909248,s,308.257547,s,19147,
2026-05-12,15:28:53.160180,1778592533.16018,s,308.508479,s,19161,
2026-05-12,15:28:53.409760,1778592533.40976,s,308.758059,s,19162,
2026-05-12,15:28:53.660467,1778592533.660467,s,309.008766,s,19158,
2026-05-12,15:28:53.910257,1778592533.910257,s,309.258556,s,19174,
2026-05-12,15:28:54.160695,1778592534.160695,s,309.508994,s,19173,
2026-05-12,15:28:54.410777,1778592534.410777,s,309.759076,s,19173,
2026-05-12,15:28:54.661046,1778592534.661046,s,310.009345,s,19180,
2026-05-12,15:28:54.911242,1778592534.911242,s,310.259541,s,19189,
2026-05-12,15:28:55.161340,1778592535.16134,s,310.509639,s,19177,
2026-05-12,15:28:55.411808,1778592535.411808,s,310.760107,s,19191,
2026-05-12,15:28:55.661623,1778592535.661623,s,311.009922,s,19197,
2026-05-12,15:28:55.912277,1778592535.912277,s,311.260576,s,19183,
2026-05-12,15:28:56.162301,1778592536.162301,s,311.5106,s,19204,
2026-05-12,15:28:56.412775,1778592536.412775,s,311.761074,s,19207,
2026-05-12,15:28:56.662769,1778592536.662769,s,312.011068,s,19216,
2026-05-12,15:28:56.913222,1778592536.913222,s,312.261521,s,19216,
2026-05-12,15:28:57.163062,1778592537.163062,s,312.511361,s,19207,
2026-05-12,15:28:57.413708,1778592537.413708,s,312.762007,s,19220,
2026-05-12,15:28:57.663545,1778592537.663545,s,313.011844,s,19217,
2026-05-12,15:28:57.914154,1778592537.914154,s,313.262453,s,19229,
2026-05-12,15:28:58.163922,1778592538.163922,s,313.512221,s,19234,
2026-05-12,15:28:58.414584,1778592538.414584,s,313.762883,s,19224,
2026-05-12,15:28:58.664408,1778592538.664408,s,314.012707,s,19240,
2026-05-12,15:28:58.914985,1778592538.914985,s,314.263284,s,19238,
2026-05-12,15:28:59.164890,1778592539.16489,s,314.513189,s,19246,
2026-05-12,15:28:59.415332,1778592539.415332,s,314.763631,s,19239,
2026-05-12,15:28:59.665360,1778592539.66536,s,315.013659,s,19260,
2026-05-12,15:28:59.915594,1778592539.915594,s,315.263893,s,19262,
2026-05-12,15:29:00.165838,1778592540.165838,s,315.514137,s,19269,
2026-05-12,15:29:00.415930,1778592540.41593,s,315.764229,s,19268,
2026-05-12,15:29:00.666305,1778592540.666305,s,316.014604,s,19270,
2026-05-12,15:29:00.916267,1778592540.916267,s,316.264566,s,19277,
2026-05-12,15:29:01.166799,1778592541.166799,s,316.515098,s,19267,
2026-05-12,15:29:01.416544,1778592541.416544,s,316.764843,s,19280,
2026-05-12,15:29:01.667264,1778592541.667264,s,317.015563,s,19293,
2026-05-12,15:29:01.916796,1778592541.916796,s,317.265095,s,19285,
2026-05-12,15:29:02.167585,1778592542.167585,s,317.515884,s,19290,
2026-05-12,15:29:02.417105,1778592542.417105,s,317.765404,s,19303,
2026-05-12,15:29:02.668034,1778592542.668034,s,318.016333,s,19303,
2026-05-12,15:29:02.917409,1778592542.917409,s,318.265708,s,19301,
2026-05-12,15:29:03.168507,1778592543.168507,s,318.516806,s,19311,
2026-05-12,15:29:03.417924,1778592543.417924,s,318.766223,s,19314,
2026-05-12,15:29:03.669014,1778592543.669014,s,319.017313,s,19297,
2026-05-12,15:29:03.918435,1778592543.918435,s,319.266734,s,19309,
2026-05-12,15:29:04.169455,1778592544.169455,s,319.517754,s,19322,
2026-05-12,15:29:04.418959,1778592544.418959,s,319.767258,s,19323,
2026-05-12,15:29:04.669876,1778592544.669876,s,320.018175,s,19324,
2026-05-12,15:29:04.919319,1778592544.919319,s,320.267618,s,19333,
2026-05-12,15:29:05.170294,1778592545.170294,s,320.518593,s,19341,
2026-05-12,15:29:05.419601,1778592545.419601,s,320.7679,s,19345,
2026-05-12,15:29:05.670730,1778592545.67073,s,321.019029,s,19345,
2026-05-12,15:29:05.919965,1778592545.919965,s,321.268264,s,19351,
2026-05-12,15:29:06.171064,1778592546.171064,s,321.519363,s,19352,
2026-05-12,15:29:06.420334,1778592546.420334,s,321.768633,s,19357,
2026-05-12,15:29:06.671379,1778592546.671379,s,322.019678,s,19368,
2026-05-12,15:29:06.920717,1778592546.920717,s,322.269016,s,19358,
2026-05-12,15:29:07.171611,1778592547.171611,s,322.51991,s,19352,
2026-05-12,15:29:07.421233,1778592547.421233,s,322.769532,s,19374,
2026-05-12,15:29:07.672004,1778592547.672004,s,323.020303,s,19370,
2026-05-12,15:29:07.921717,1778592547.921717,s,323.270016,s,19369,
2026-05-12,15:29:08.172420,1778592548.17242,s,323.520719,s,19375,
2026-05-12,15:29:08.422235,1778592548.422235,s,323.770534,s,19383,
2026-05-12,15:29:08.672654,1778592548.672654,s,324.020953,s,19375,
2026-05-12,15:29:08.922724,1778592548.922724,s,324.271023,s,19380,
2026-05-12,15:29:09.172894,1778592549.172894,s,324.521193,s,19389,
2026-05-12,15:29:09.423192,1778592549.423192,s,324.771491,s,19379,
2026-05-12,15:29:09.673157,1778592549.673157,s,325.021456,s,19384,
2026-05-12,15:29:09.923708,1778592549.923708,s,325.272007,s,19395,
2026-05-12,15:29:10.173396,1778592550.173396,s,325.521695,s,19404,
2026-05-12,15:29:10.424157,1778592550.424157,s,325.772456,s,19380,
2026-05-12,15:29:10.673848,1778592550.673848,s,326.022147,s,19402,
2026-05-12,15:29:10.924650,1778592550.92465,s,326.272949,s,19397,
2026-05-12,15:29:11.174375,1778592551.174375,s,326.522674,s,19402,
2026-05-12,15:29:11.425079,1778592551.425079,s,326.773378,s,19397,
2026-05-12,15:29:11.674809,1778592551.674809,s,327.023108,s,19402,
2026-05-12,15:29:11.925516,1778592551.925516,s,327.273815,s,19404,
2026-05-12,15:29:12.175359,1778592552.175359,s,327.523658,s,19403,
2026-05-12,15:29:12.425933,1778592552.425933,s,327.774232,s,19403,
2026-05-12,15:29:12.675629,1778592552.675629,s,328.023928,s,19412,
2026-05-12,15:29:12.926368,1778592552.926368,s,328.274667,s,19400,
2026-05-12,15:29:13.176139,1778592553.176139,s,328.524438,s,19420,
2026-05-12,15:29:13.426602,1778592553.426602,s,328.774901,s,19410,
2026-05-12,15:29:13.676493,1778592553.676493,s,329.024792,s,19411,
2026-05-12,15:29:13.926929,1778592553.926929,s,329.275228,s,19402,
2026-05-12,15:29:14.176999,1778592554.176999,s,329.525298,s,19407,
2026-05-12,15:29:14.427258,1778592554.427258,s,329.775557,s,19428,
2026-05-12,15:29:14.677464,1778592554.677464,s,330.025763,s,19424,
2026-05-12,15:29:14.927478,1778592554.927478,s,330.275777,s,19430,
2026-05-12,15:29:15.177965,1778592555.177965,s,330.526264,s,19426,
2026-05-12,15:29:15.427797,1778592555.427797,s,330.776096,s,19424,
2026-05-12,15:29:15.678440,1778592555.67844,s,331.026739,s,19423,
2026-05-12,15:29:15.928130,1778592555.92813,s,331.276429,s,19442,
2026-05-12,15:29:16.178977,1778592556.178977,s,331.527276,s,19435,
2026-05-12,15:29:16.428465,1778592556.428465,s,331.776764,s,19427,
2026-05-12,15:29:16.679327,1778592556.679327,s,332.027626,s,19429,
2026-05-12,15:29:16.928808,1778592556.928808,s,332.277107,s,19432,
2026-05-12,15:29:17.179837,1778592557.179837,s,332.528136,s,19432,
2026-05-12,15:29:17.429136,1778592557.429136,s,332.777435,s,19436,
2026-05-12,15:29:17.680243,1778592557.680243,s,333.028542,s,19433,
2026-05-12,15:29:17.929808,1778592557.929808,s,333.278107,s,19429,
2026-05-12,15:29:18.180599,1778592558.180599,s,333.528898,s,19435,
2026-05-12,15:29:18.430361,1778592558.430361,s,333.77866,s,19444,
2026-05-12,15:29:18.681003,1778592558.681003,s,334.029302,s,19436,
2026-05-12,15:29:18.930872,1778592558.930872,s,334.279171,s,19446,
2026-05-12,15:29:19.181328,1778592559.181328,s,334.529627,s,19434,
2026-05-12,15:29:19.431401,1778592559.431401,s,334.7797,s,19445,
2026-05-12,15:29:19.681577,1778592559.681577,s,335.029876,s,19438,
2026-05-12,15:29:19.931871,1778592559.931871,s,335.28017,s,19440,
2026-05-12,15:29:20.181988,1778592560.181988,s,335.530287,s,19447,
2026-05-12,15:29:20.432376,1778592560.432376,s,335.780675,s,19446,
2026-05-12,15:29:20.682318,1778592560.682318,s,336.030617,s,19454,
2026-05-12,15:29:20.932840,1778592560.93284,s,336.281139,s,19454,
2026-05-12,15:29:21.182554,1778592561.182554,s,336.530853,s,19466,
2026-05-12,15:29:21.433399,1778592561.433399,s,336.781698,s,19458,
2026-05-12,15:29:21.682891,1778592561.682891,s,337.03119,s,19459,
2026-05-12,15:29:21.933859,1778592561.933859,s,337.282158,s,19466,
2026-05-12,15:29:22.183245,1778592562.183245,s,337.531544,s,19463,
2026-05-12,15:29:22.434353,1778592562.434353,s,337.782652,s,19459,
2026-05-12,15:29:22.683596,1778592562.683596,s,338.031895,s,19469,
2026-05-12,15:29:22.934816,1778592562.934816,s,338.283115,s,19459,
2026-05-12,15:29:23.183945,1778592563.183945,s,338.532244,s,19475,
2026-05-12,15:29:23.435263,1778592563.435263,s,338.783562,s,19468,
2026-05-12,15:29:23.684332,1778592563.684332,s,339.032631,s,19484,
2026-05-12,15:29:23.935766,1778592563.935766,s,339.284065,s,19458,
2026-05-12,15:29:24.184573,1778592564.184573,s,339.532872,s,19476,
2026-05-12,15:29:24.436284,1778592564.436284,s,339.784583,s,19473,
2026-05-12,15:29:24.684787,1778592564.684787,s,340.033086,s,19478,
2026-05-12,15:29:24.936764,1778592564.936764,s,340.285063,s,19479,
2026-05-12,15:29:25.185291,1778592565.185291,s,340.53359,s,19484,
2026-05-12,15:29:25.437243,1778592565.437243,s,340.785542,s,19490,
2026-05-12,15:29:25.685794,1778592565.685794,s,341.034093,s,19478,
2026-05-12,15:29:25.937700,1778592565.9377,s,341.285999,s,19490,
2026-05-12,15:29:26.186151,1778592566.186151,s,341.53445,s,19495,
2026-05-12,15:29:26.438141,1778592566.438141,s,341.78644,s,19488,
2026-05-12,15:29:26.686497,1778592566.686497,s,342.034796,s,19499,
2026-05-12,15:29:26.938587,1778592566.938587,s,342.286886,s,19505,
2026-05-12,15:29:27.186938,1778592567.186938,s,342.535237,s,19507,
2026-05-12,15:29:27.439009,1778592567.439009,s,342.787308,s,19510,
2026-05-12,15:29:27.687235,1778592567.687235,s,343.035534,s,19515,
2026-05-12,15:29:27.939433,1778592567.939433,s,343.287732,s,19519,
2026-05-12,15:29:28.187571,1778592568.187571,s,343.53587,s,19518,
2026-05-12,15:29:28.439657,1778592568.439657,s,343.787956,s,19523,
2026-05-12,15:29:28.688034,1778592568.688034,s,344.036333,s,19525,
2026-05-12,15:29:28.939986,1778592568.939986,s,344.288285,s,19530,
2026-05-12,15:29:29.188526,1778592569.188526,s,344.536825,s,19528,
2026-05-12,15:29:29.440319,1778592569.440319,s,344.788618,s,19534,
2026-05-12,15:29:29.688988,1778592569.688988,s,345.037287,s,19539,
2026-05-12,15:29:29.940556,1778592569.940556,s,345.288855,s,19549,
2026-05-12,15:29:30.189414,1778592570.189414,s,345.537713,s,19542,
2026-05-12,15:29:30.440877,1778592570.440877,s,345.789176,s,19554,
2026-05-12,15:29:30.689919,1778592570.689919,s,346.038218,s,19538,
2026-05-12,15:29:30.941202,1778592570.941202,s,346.289501,s,19559,
2026-05-12,15:29:31.190273,1778592571.190273,s,346.538572,s,19562,
2026-05-12,15:29:31.441480,1778592571.44148,s,346.789779,s,19557,
2026-05-12,15:29:31.690769,1778592571.690769,s,347.039068,s,19554,
2026-05-12,15:29:31.941768,1778592571.941768,s,347.290067,s,19561,
2026-05-12,15:29:32.191226,1778592572.191226,s,347.539525,s,19573,
2026-05-12,15:29:32.442235,1778592572.442235,s,347.790534,s,19571,
2026-05-12,15:29:32.691719,1778592572.691719,s,348.040018,s,19581,
2026-05-12,15:29:32.942811,1778592572.942811,s,348.29111,s,19585,
2026-05-12,15:29:33.192172,1778592573.192172,s,348.540471,s,19586,
2026-05-12,15:29:33.443336,1778592573.443336,s,348.791635,s,19593,
2026-05-12,15:29:33.692599,1778592573.692599,s,349.040898,s,19591,
2026-05-12,15:29:33.943879,1778592573.943879,s,349.292178,s,19589,
2026-05-12,15:29:34.193018,1778592574.193018,s,349.541317,s,19582,
2026-05-12,15:29:34.444390,1778592574.44439,s,349.792689,s,19585,
2026-05-12,15:29:34.693414,1778592574.693414,s,350.041713,s,19614,
2026-05-12,15:29:34.944920,1778592574.94492,s,350.293219,s,19620,
2026-05-12,15:29:35.193776,1778592575.193776,s,350.542075,s,19630,
2026-05-12,15:29:35.445393,1778592575.445393,s,350.793692,s,19617,
2026-05-12,15:29:35.694121,1778592575.694121,s,351.04242,s,19598,
2026-05-12,15:29:35.945869,1778592575.945869,s,351.294168,s,19595,
2026-05-12,15:29:36.194445,1778592576.194445,s,351.542744,s,19609,
2026-05-12,15:29:36.446431,1778592576.446431,s,351.79473,s,19621,
2026-05-12,15:29:36.694771,1778592576.694771,s,352.04307,s,19611,
2026-05-12,15:29:36.946899,1778592576.946899,s,352.295198,s,19614,
2026-05-12,15:29:37.195097,1778592577.195097,s,352.543396,s,19630,
2026-05-12,15:29:37.447380,1778592577.44738,s,352.795679,s,19631,
2026-05-12,15:29:37.695418,1778592577.695418,s,353.043717,s,19631,
2026-05-12,15:29:37.947895,1778592577.947895,s,353.296194,s,19646,
2026-05-12,15:29:38.195662,1778592578.195662,s,353.543961,s,19654,
2026-05-12,15:29:38.448397,1778592578.448397,s,353.796696,s,19642,
2026-05-12,15:29:38.695964,1778592578.695964,s,354.044263,s,19653,
2026-05-12,15:29:38.948900,1778592578.9489,s,354.297199,s,19651,
2026-05-12,15:29:39.196190,1778592579.19619,s,354.544489,s,19651,
2026-05-12,15:29:39.449376,1778592579.449376,s,354.797675,s,19657,
2026-05-12,15:29:39.696678,1778592579.696678,s,355.044977,s,19649,
2026-05-12,15:29:39.949655,1778592579.949655,s,355.297954,s,19655,
2026-05-12,15:29:40.197128,1778592580.197128,s,355.545427,s,19640,
2026-05-12,15:29:40.450093,1778592580.450093,s,355.798392,s,19664,
2026-05-12,15:29:40.697668,1778592580.697668,s,356.045967,s,19653,
2026-05-12,15:29:40.950505,1778592580.950505,s,356.298804,s,19670,
2026-05-12,15:29:41.198101,1778592581.198101,s,356.5464,s,19663,
2026-05-12,15:29:41.450946,1778592581.450946,s,356.799245,s,19669,
2026-05-12,15:29:41.698655,1778592581.698655,s,357.046954,s,19659,
2026-05-12,15:29:41.951288,1778592581.951288,s,357.299587,s,19666,
2026-05-12,15:29:42.199139,1778592582.199139,s,357.547438,s,19682,
2026-05-12,15:29:42.451726,1778592582.451726,s,357.800025,s,19677,
2026-05-12,15:29:42.699673,1778592582.699673,s,358.047972,s,19681,
2026-05-12,15:29:42.952046,1778592582.952046,s,358.300345,s,19691,
2026-05-12,15:29:43.199948,1778592583.199948,s,358.548247,s,19706,
2026-05-12,15:29:43.452382,1778592583.452382,s,358.800681,s,19700,
2026-05-12,15:29:43.700447,1778592583.700447,s,359.048746,s,19694,
2026-05-12,15:29:43.952619,1778592583.952619,s,359.300918,s,19699,
2026-05-12,15:29:44.200929,1778592584.200929,s,359.549228,s,19694,
2026-05-12,15:29:44.452935,1778592584.452935,s,359.801234,s,19705,
2026-05-12,15:29:44.701407,1778592584.701407,s,360.049706,s,19695,
2026-05-12,15:29:44.953273,1778592584.953273,s,360.301572,s,19698,
2026-05-12,15:29:45.201958,1778592585.201958,s,360.550257,s,19703,
2026-05-12,15:29:45.453517,1778592585.453517,s,360.801816,s,19708,
2026-05-12,15:29:45.702446,1778592585.702446,s,361.050745,s,19724,
2026-05-12,15:29:45.953956,1778592585.953956,s,361.302255,s,19703,
2026-05-12,15:29:46.202995,1778592586.202995,s,361.551294,s,19721,
2026-05-12,15:29:46.454237,1778592586.454237,s,361.802536,s,19721,
2026-05-12,15:29:46.703526,1778592586.703526,s,362.051825,s,19731,
2026-05-12,15:29:46.954563,1778592586.954563,s,362.302862,s,19735,
2026-05-12,15:29:47.203892,1778592587.203892,s,362.552191,s,19738,
2026-05-12,15:29:47.455090,1778592587.45509,s,362.803389,s,19733,
2026-05-12,15:29:47.704379,1778592587.704379,s,363.052678,s,19738,
2026-05-12,15:29:47.955368,1778592587.955368,s,363.303667,s,19735,
2026-05-12,15:29:48.204671,1778592588.204671,s,363.55297,s,19746,
2026-05-12,15:29:48.455846,1778592588.455846,s,363.804145,s,19736,
2026-05-12,15:29:48.705123,1778592588.705123,s,364.053422,s,19746,
2026-05-12,15:29:48.956379,1778592588.956379,s,364.304678,s,19752,
2026-05-12,15:29:49.205607,1778592589.205607,s,364.553906,s,19766,
2026-05-12,15:29:49.456848,1778592589.456848,s,364.805147,s,19766,
2026-05-12,15:29:49.706006,1778592589.706006,s,365.054305,s,19763,
2026-05-12,15:29:49.957290,1778592589.95729,s,365.305589,s,19754,
2026-05-12,15:29:50.206359,1778592590.206359,s,365.554658,s,19765,
2026-05-12,15:29:50.457864,1778592590.457864,s,365.806163,s,19772,
2026-05-12,15:29:50.706607,1778592590.706607,s,366.054906,s,19770,
2026-05-12,15:29:50.958359,1778592590.958359,s,366.306658,s,19778,
2026-05-12,15:29:51.206971,1778592591.206971,s,366.55527,s,19774,
2026-05-12,15:29:51.458834,1778592591.458834,s,366.807133,s,19786,
2026-05-12,15:29:51.707437,1778592591.707437,s,367.055736,s,19785,
2026-05-12,15:29:51.959294,1778592591.959294,s,367.307593,s,19782,
2026-05-12,15:29:52.207783,1778592592.207783,s,367.556082,s,19786,
2026-05-12,15:29:52.459834,1778592592.459834,s,367.808133,s,19798,
2026-05-12,15:29:52.708134,1778592592.708134,s,368.056433,s,19797,
2026-05-12,15:29:52.960310,1778592592.96031,s,368.308609,s,19799,
2026-05-12,15:29:53.208397,1778592593.208397,s,368.556696,s,19806,
2026-05-12,15:29:53.460842,1778592593.460842,s,368.809141,s,19815,
2026-05-12,15:29:53.708615,1778592593.708615,s,369.056914,s,19827,
2026-05-12,15:29:53.961409,1778592593.961409,s,369.309708,s,19844,
2026-05-12,15:29:54.209088,1778592594.209088,s,369.557387,s,19836,
2026-05-12,15:29:54.461888,1778592594.461888,s,369.810187,s,19843,
2026-05-12,15:29:54.709599,1778592594.709599,s,370.057898,s,19836,
2026-05-12,15:29:54.962375,1778592594.962375,s,370.310674,s,19843,
2026-05-12,15:29:55.209976,1778592595.209976,s,370.558275,s,19834,
2026-05-12,15:29:55.462807,1778592595.462807,s,370.811106,s,19851,
2026-05-12,15:29:55.710480,1778592595.71048,s,371.058779,s,19856,
2026-05-12,15:29:55.963179,1778592595.963179,s,371.311478,s,19845,
2026-05-12,15:29:56.211021,1778592596.211021,s,371.55932,s,19858,
2026-05-12,15:29:56.463478,1778592596.463478,s,371.811777,s,19858,
2026-05-12,15:29:56.711514,1778592596.711514,s,372.059813,s,19864,
2026-05-12,15:29:56.963846,1778592596.963846,s,372.312145,s,19855,
2026-05-12,15:29:57.211898,1778592597.211898,s,372.560197,s,19862,
2026-05-12,15:29:57.464254,1778592597.464254,s,372.812553,s,19870,
2026-05-12,15:29:57.712382,1778592597.712382,s,373.060681,s,19855,
2026-05-12,15:29:57.964543,1778592597.964543,s,373.312842,s,19865,
2026-05-12,15:29:58.212800,1778592598.2128,s,373.561099,s,19870,
2026-05-12,15:29:58.464866,1778592598.464866,s,373.813165,s,19874,
2026-05-12,15:29:58.713269,1778592598.713269,s,374.061568,s,19883,
