Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,temp,
2025-12-12,10:33:28.159104,1765532008.159104,s,348.532612,s,46.0,°C
2025-12-12,10:33:28.418610,1765532008.41861,s,348.792118,s,46.0,°C
2025-12-12,10:33:28.659464,1765532008.659464,s,349.032972,s,46.0,°C
2025-12-12,10:33:28.918886,1765532008.918886,s,349.292394,s,46.0,°C
2025-12-12,10:33:29.159960,1765532009.15996,s,349.533468,s,46.0,°C
2025-12-12,10:33:29.419222,1765532009.419222,s,349.79273,s,46.0,°C
2025-12-12,10:33:29.660202,1765532009.660202,s,350.03371,s,46.0,°C
2025-12-12,10:33:29.919557,1765532009.919557,s,350.293065,s,46.0,°C
2025-12-12,10:33:30.160566,1765532010.160566,s,350.534074,s,46.0,°C
2025-12-12,10:33:30.419796,1765532010.419796,s,350.793304,s,46.0,°C
2025-12-12,10:33:30.660837,1765532010.660837,s,351.034345,s,46.0,°C
2025-12-12,10:33:30.920010,1765532010.92001,s,351.293518,s,46.0,°C
2025-12-12,10:33:31.161173,1765532011.161173,s,351.534681,s,46.0,°C
2025-12-12,10:33:31.420327,1765532011.420327,s,351.793835,s,46.0,°C
2025-12-12,10:33:31.661596,1765532011.661596,s,352.035104,s,46.0,°C
2025-12-12,10:33:31.920782,1765532011.920782,s,352.29429,s,46.0,°C
2025-12-12,10:33:32.161892,1765532012.161892,s,352.5354,s,46.0,°C
2025-12-12,10:33:32.421270,1765532012.42127,s,352.794778,s,46.0,°C
2025-12-12,10:33:32.662314,1765532012.662314,s,353.035822,s,46.0,°C
2025-12-12,10:33:32.921794,1765532012.921794,s,353.295302,s,46.0,°C
2025-12-12,10:33:33.162647,1765532013.162647,s,353.536155,s,46.0,°C
2025-12-12,10:33:33.422256,1765532013.422256,s,353.795764,s,46.0,°C
2025-12-12,10:33:33.663108,1765532013.663108,s,354.036616,s,46.0,°C
2025-12-12,10:33:33.922786,1765532013.922786,s,354.296294,s,46.0,°C
2025-12-12,10:33:34.163459,1765532014.163459,s,354.536967,s,46.0,°C
2025-12-12,10:33:34.423272,1765532014.423272,s,354.79678,s,46.0,°C
2025-12-12,10:33:34.663805,1765532014.663805,s,355.037313,s,46.0,°C
2025-12-12,10:33:34.923730,1765532014.92373,s,355.297238,s,46.0,°C
2025-12-12,10:33:35.164142,1765532015.164142,s,355.53765,s,46.0,°C
2025-12-12,10:33:35.424227,1765532015.424227,s,355.797735,s,46.0,°C
2025-12-12,10:33:35.664479,1765532015.664479,s,356.037987,s,46.0,°C
2025-12-12,10:33:35.924774,1765532015.924774,s,356.298282,s,46.0,°C
2025-12-12,10:33:36.164805,1765532016.164805,s,356.538313,s,46.0,°C
2025-12-12,10:33:36.425274,1765532016.425274,s,356.798782,s,46.0,°C
2025-12-12,10:33:36.665152,1765532016.665152,s,357.03866,s,46.0,°C
2025-12-12,10:33:36.925690,1765532016.92569,s,357.299198,s,46.0,°C
2025-12-12,10:33:37.165510,1765532017.16551,s,357.539018,s,46.0,°C
2025-12-12,10:33:37.426153,1765532017.426153,s,357.799661,s,46.0,°C
2025-12-12,10:33:37.665975,1765532017.665975,s,358.039483,s,46.0,°C
2025-12-12,10:33:37.926669,1765532017.926669,s,358.300177,s,46.0,°C
2025-12-12,10:33:38.166460,1765532018.16646,s,358.539968,s,46.0,°C
2025-12-12,10:33:38.427237,1765532018.427237,s,358.800745,s,46.0,°C
2025-12-12,10:33:38.667039,1765532018.667039,s,359.040547,s,46.0,°C
2025-12-12,10:33:38.927749,1765532018.927749,s,359.301257,s,46.0,°C
2025-12-12,10:33:39.167531,1765532019.167531,s,359.541039,s,46.0,°C
2025-12-12,10:33:39.428176,1765532019.428176,s,359.801684,s,46.0,°C
2025-12-12,10:33:39.668018,1765532019.668018,s,360.041526,s,46.0,°C
2025-12-12,10:33:39.928556,1765532019.928556,s,360.302064,s,46.0,°C
2025-12-12,10:33:40.168504,1765532020.168504,s,360.542012,s,46.0,°C
2025-12-12,10:33:40.428951,1765532020.428951,s,360.802459,s,46.0,°C
2025-12-12,10:33:40.668959,1765532020.668959,s,361.042467,s,46.0,°C
2025-12-12,10:33:40.929267,1765532020.929267,s,361.302775,s,46.0,°C
2025-12-12,10:33:41.169371,1765532021.169371,s,361.542879,s,46.0,°C
2025-12-12,10:33:41.429703,1765532021.429703,s,361.803211,s,46.0,°C
2025-12-12,10:33:41.669849,1765532021.669849,s,362.043357,s,46.0,°C
2025-12-12,10:33:41.929959,1765532021.929959,s,362.303467,s,46.0,°C
2025-12-12,10:33:42.170319,1765532022.170319,s,362.543827,s,46.0,°C
2025-12-12,10:33:42.430270,1765532022.43027,s,362.803778,s,46.0,°C
2025-12-12,10:33:42.670745,1765532022.670745,s,363.044253,s,46.0,°C
2025-12-12,10:33:42.930721,1765532022.930721,s,363.304229,s,46.0,°C
2025-12-12,10:33:43.171213,1765532023.171213,s,363.544721,s,46.0,°C
2025-12-12,10:33:43.430946,1765532023.430946,s,363.804454,s,46.0,°C
2025-12-12,10:33:43.671633,1765532023.671633,s,364.045141,s,46.0,°C
2025-12-12,10:33:43.931254,1765532023.931254,s,364.304762,s,46.0,°C
2025-12-12,10:33:44.172137,1765532024.172137,s,364.545645,s,46.0,°C
2025-12-12,10:33:44.431571,1765532024.431571,s,364.805079,s,46.0,°C
2025-12-12,10:33:44.672595,1765532024.672595,s,365.046103,s,46.0,°C
2025-12-12,10:33:44.931883,1765532024.931883,s,365.305391,s,46.0,°C
2025-12-12,10:33:45.172869,1765532025.172869,s,365.546377,s,46.0,°C
2025-12-12,10:33:45.432194,1765532025.432194,s,365.805702,s,46.0,°C
2025-12-12,10:33:45.673200,1765532025.6732,s,366.046708,s,46.0,°C
2025-12-12,10:33:45.932525,1765532025.932525,s,366.306033,s,46.0,°C
2025-12-12,10:33:46.173517,1765532026.173517,s,366.547025,s,46.0,°C
2025-12-12,10:33:46.432758,1765532026.432758,s,366.806266,s,46.0,°C
2025-12-12,10:33:46.673922,1765532026.673922,s,367.04743,s,46.0,°C
2025-12-12,10:33:46.933268,1765532026.933268,s,367.306776,s,46.0,°C
2025-12-12,10:33:47.174358,1765532027.174358,s,367.547866,s,46.0,°C
2025-12-12,10:33:47.433615,1765532027.433615,s,367.807123,s,46.0,°C
2025-12-12,10:33:47.674696,1765532027.674696,s,368.048204,s,46.0,°C
2025-12-12,10:33:47.933830,1765532027.93383,s,368.307338,s,46.0,°C
2025-12-12,10:33:48.175124,1765532028.175124,s,368.548632,s,46.0,°C
2025-12-12,10:33:48.434167,1765532028.434167,s,368.807675,s,46.0,°C
2025-12-12,10:33:48.675541,1765532028.675541,s,369.049049,s,46.0,°C
2025-12-12,10:33:48.934669,1765532028.934669,s,369.308177,s,46.0,°C
2025-12-12,10:33:49.175805,1765532029.175805,s,369.549313,s,46.0,°C
2025-12-12,10:33:49.434944,1765532029.434944,s,369.808452,s,46.0,°C
2025-12-12,10:33:49.676196,1765532029.676196,s,370.049704,s,46.0,°C
2025-12-12,10:33:49.935495,1765532029.935495,s,370.309003,s,46.0,°C
2025-12-12,10:33:50.176527,1765532030.176527,s,370.550035,s,46.0,°C
2025-12-12,10:33:50.436000,1765532030.436,s,370.809508,s,46.0,°C
2025-12-12,10:33:50.676800,1765532030.6768,s,371.050308,s,46.0,°C
2025-12-12,10:33:50.936364,1765532030.936364,s,371.309872,s,46.0,°C
2025-12-12,10:33:51.177044,1765532031.177044,s,371.550552,s,46.0,°C
2025-12-12,10:33:51.436883,1765532031.436883,s,371.810391,s,46.0,°C
2025-12-12,10:33:51.677381,1765532031.677381,s,372.050889,s,46.0,°C
2025-12-12,10:33:51.937320,1765532031.93732,s,372.310828,s,46.0,°C
2025-12-12,10:33:52.177712,1765532032.177712,s,372.55122,s,46.0,°C
2025-12-12,10:33:52.437850,1765532032.43785,s,372.811358,s,46.0,°C
2025-12-12,10:33:52.677925,1765532032.677925,s,373.051433,s,46.0,°C
2025-12-12,10:33:52.938363,1765532032.938363,s,373.311871,s,46.0,°C
2025-12-12,10:33:53.178333,1765532033.178333,s,373.551841,s,46.0,°C
2025-12-12,10:33:53.438885,1765532033.438885,s,373.812393,s,46.0,°C
2025-12-12,10:33:53.678783,1765532033.678783,s,374.052291,s,46.0,°C
2025-12-12,10:33:53.939256,1765532033.939256,s,374.312764,s,46.0,°C
2025-12-12,10:33:54.179008,1765532034.179008,s,374.552516,s,46.0,°C
2025-12-12,10:33:54.439581,1765532034.439581,s,374.813089,s,46.0,°C
2025-12-12,10:33:54.679433,1765532034.679433,s,375.052941,s,46.0,°C
2025-12-12,10:33:54.939876,1765532034.939876,s,375.313384,s,46.0,°C
2025-12-12,10:33:55.179924,1765532035.179924,s,375.553432,s,46.0,°C
2025-12-12,10:33:55.440326,1765532035.440326,s,375.813834,s,46.0,°C
2025-12-12,10:33:55.680263,1765532035.680263,s,376.053771,s,46.0,°C
2025-12-12,10:33:55.940782,1765532035.940782,s,376.31429,s,46.0,°C
2025-12-12,10:33:56.180753,1765532036.180753,s,376.554261,s,46.0,°C
2025-12-12,10:33:56.441124,1765532036.441124,s,376.814632,s,46.0,°C
2025-12-12,10:33:56.681187,1765532036.681187,s,377.054695,s,46.0,°C
2025-12-12,10:33:56.941439,1765532036.941439,s,377.314947,s,46.0,°C
2025-12-12,10:33:57.181631,1765532037.181631,s,377.555139,s,46.0,°C
2025-12-12,10:33:57.441799,1765532037.441799,s,377.815307,s,46.0,°C
2025-12-12,10:33:57.681954,1765532037.681954,s,378.055462,s,46.0,°C
2025-12-12,10:33:57.942267,1765532037.942267,s,378.315775,s,46.0,°C
2025-12-12,10:33:58.182437,1765532038.182437,s,378.555945,s,46.0,°C
2025-12-12,10:33:58.442605,1765532038.442605,s,378.816113,s,46.0,°C
2025-12-12,10:33:58.682880,1765532038.68288,s,379.056388,s,46.0,°C
2025-12-12,10:33:58.943080,1765532038.94308,s,379.316588,s,46.0,°C
2025-12-12,10:33:59.183301,1765532039.183301,s,379.556809,s,46.0,°C
2025-12-12,10:33:59.443415,1765532039.443415,s,379.816923,s,46.0,°C
2025-12-12,10:33:59.683718,1765532039.683718,s,380.057226,s,46.0,°C
2025-12-12,10:33:59.943765,1765532039.943765,s,380.317273,s,46.0,°C
2025-12-12,10:34:00.183962,1765532040.183962,s,380.55747,s,46.0,°C
2025-12-12,10:34:00.444101,1765532040.444101,s,380.817609,s,46.0,°C
2025-12-12,10:34:00.684443,1765532040.684443,s,381.057951,s,46.0,°C
2025-12-12,10:34:00.944410,1765532040.94441,s,381.317918,s,46.0,°C
2025-12-12,10:34:01.184929,1765532041.184929,s,381.558437,s,46.0,°C
2025-12-12,10:34:01.444640,1765532041.44464,s,381.818148,s,46.0,°C
2025-12-12,10:34:01.685328,1765532041.685328,s,382.058836,s,46.0,°C
2025-12-12,10:34:01.945160,1765532041.94516,s,382.318668,s,46.0,°C
2025-12-12,10:34:02.185648,1765532042.185648,s,382.559156,s,46.0,°C
2025-12-12,10:34:02.445635,1765532042.445635,s,382.819143,s,46.0,°C
2025-12-12,10:34:02.686067,1765532042.686067,s,383.059575,s,46.0,°C
2025-12-12,10:34:02.946214,1765532042.946214,s,383.319722,s,46.0,°C
2025-12-12,10:34:03.186463,1765532043.186463,s,383.559971,s,46.0,°C
2025-12-12,10:34:03.446580,1765532043.44658,s,383.820088,s,46.0,°C
2025-12-12,10:34:03.686867,1765532043.686867,s,384.060375,s,46.0,°C
2025-12-12,10:34:03.946895,1765532043.946895,s,384.320403,s,46.0,°C
2025-12-12,10:34:04.187267,1765532044.187267,s,384.560775,s,46.0,°C
2025-12-12,10:34:04.447390,1765532044.44739,s,384.820898,s,46.0,°C
2025-12-12,10:34:04.687591,1765532044.687591,s,385.061099,s,46.0,°C
2025-12-12,10:34:04.947907,1765532044.947907,s,385.321415,s,46.0,°C
2025-12-12,10:34:05.187918,1765532045.187918,s,385.561426,s,46.0,°C
2025-12-12,10:34:05.448449,1765532045.448449,s,385.821957,s,46.0,°C
2025-12-12,10:34:05.688242,1765532045.688242,s,386.06175,s,46.0,°C
2025-12-12,10:34:05.948840,1765532045.94884,s,386.322348,s,46.0,°C
2025-12-12,10:34:06.188568,1765532046.188568,s,386.562076,s,46.0,°C
2025-12-12,10:34:06.449459,1765532046.449459,s,386.822967,s,46.0,°C
2025-12-12,10:34:06.688808,1765532046.688808,s,387.062316,s,46.0,°C
2025-12-12,10:34:06.949936,1765532046.949936,s,387.323444,s,46.0,°C
2025-12-12,10:34:07.189030,1765532047.18903,s,387.562538,s,46.0,°C
2025-12-12,10:34:07.450416,1765532047.450416,s,387.823924,s,46.0,°C
2025-12-12,10:34:07.689373,1765532047.689373,s,388.062881,s,46.0,°C
2025-12-12,10:34:07.950845,1765532047.950845,s,388.324353,s,46.0,°C
2025-12-12,10:34:08.189815,1765532048.189815,s,388.563323,s,46.0,°C
2025-12-12,10:34:08.451321,1765532048.451321,s,388.824829,s,46.0,°C
2025-12-12,10:34:08.690372,1765532048.690372,s,389.06388,s,46.0,°C
2025-12-12,10:34:08.951753,1765532048.951753,s,389.325261,s,46.0,°C
2025-12-12,10:34:09.190864,1765532049.190864,s,389.564372,s,46.0,°C
2025-12-12,10:34:09.452001,1765532049.452001,s,389.825509,s,46.0,°C
2025-12-12,10:34:09.691403,1765532049.691403,s,390.064911,s,46.0,°C
2025-12-12,10:34:09.952443,1765532049.952443,s,390.325951,s,46.0,°C
2025-12-12,10:34:10.191915,1765532050.191915,s,390.565423,s,46.0,°C
2025-12-12,10:34:10.452877,1765532050.452877,s,390.826385,s,46.0,°C
2025-12-12,10:34:10.692417,1765532050.692417,s,391.065925,s,46.0,°C
2025-12-12,10:34:10.953314,1765532050.953314,s,391.326822,s,46.0,°C
2025-12-12,10:34:11.192927,1765532051.192927,s,391.566435,s,46.0,°C
2025-12-12,10:34:11.453649,1765532051.453649,s,391.827157,s,46.0,°C
2025-12-12,10:34:11.693418,1765532051.693418,s,392.066926,s,46.0,°C
2025-12-12,10:34:11.953885,1765532051.953885,s,392.327393,s,46.0,°C
2025-12-12,10:34:12.193918,1765532052.193918,s,392.567426,s,46.0,°C
2025-12-12,10:34:12.454325,1765532052.454325,s,392.827833,s,46.0,°C
2025-12-12,10:34:12.694385,1765532052.694385,s,393.067893,s,46.0,°C
2025-12-12,10:34:12.954626,1765532052.954626,s,393.328134,s,46.0,°C
2025-12-12,10:34:13.194791,1765532053.194791,s,393.568299,s,46.0,°C
2025-12-12,10:34:13.455119,1765532053.455119,s,393.828627,s,46.0,°C
2025-12-12,10:34:13.695203,1765532053.695203,s,394.068711,s,46.0,°C
2025-12-12,10:34:13.955575,1765532053.955575,s,394.329083,s,46.0,°C
2025-12-12,10:34:14.195715,1765532054.195715,s,394.569223,s,46.0,°C
2025-12-12,10:34:14.455810,1765532054.45581,s,394.829318,s,46.0,°C
2025-12-12,10:34:14.696221,1765532054.696221,s,395.069729,s,46.0,°C
2025-12-12,10:34:14.956135,1765532054.956135,s,395.329643,s,46.0,°C
2025-12-12,10:34:15.196675,1765532055.196675,s,395.570183,s,46.0,°C
2025-12-12,10:34:15.456534,1765532055.456534,s,395.830042,s,46.0,°C
2025-12-12,10:34:15.697196,1765532055.697196,s,396.070704,s,46.0,°C
2025-12-12,10:34:15.956805,1765532055.956805,s,396.330313,s,46.0,°C
2025-12-12,10:34:16.197690,1765532056.19769,s,396.571198,s,46.0,°C
2025-12-12,10:34:16.457104,1765532056.457104,s,396.830612,s,46.0,°C
2025-12-12,10:34:16.698145,1765532056.698145,s,397.071653,s,46.0,°C
2025-12-12,10:34:16.957335,1765532056.957335,s,397.330843,s,46.0,°C
2025-12-12,10:34:17.198587,1765532057.198587,s,397.572095,s,46.0,°C
2025-12-12,10:34:17.457967,1765532057.457967,s,397.831475,s,46.0,°C
2025-12-12,10:34:17.699016,1765532057.699016,s,398.072524,s,46.0,°C
2025-12-12,10:34:17.958457,1765532057.958457,s,398.331965,s,46.0,°C
2025-12-12,10:34:18.199419,1765532058.199419,s,398.572927,s,46.0,°C
2025-12-12,10:34:18.458810,1765532058.45881,s,398.832318,s,46.0,°C
2025-12-12,10:34:18.699797,1765532058.699797,s,399.073305,s,46.0,°C
2025-12-12,10:34:18.959141,1765532058.959141,s,399.332649,s,46.0,°C
2025-12-12,10:34:19.200208,1765532059.200208,s,399.573716,s,46.0,°C
2025-12-12,10:34:19.459641,1765532059.459641,s,399.833149,s,46.0,°C
2025-12-12,10:34:19.700535,1765532059.700535,s,400.074043,s,46.0,°C
2025-12-12,10:34:19.959878,1765532059.959878,s,400.333386,s,46.0,°C
2025-12-12,10:34:20.201071,1765532060.201071,s,400.574579,s,46.0,°C
2025-12-12,10:34:20.460400,1765532060.4604,s,400.833908,s,46.0,°C
2025-12-12,10:34:20.701591,1765532060.701591,s,401.075099,s,46.0,°C
2025-12-12,10:34:20.960912,1765532060.960912,s,401.33442,s,46.0,°C
2025-12-12,10:34:21.201922,1765532061.201922,s,401.57543,s,46.0,°C
2025-12-12,10:34:21.461450,1765532061.46145,s,401.834958,s,46.0,°C
2025-12-12,10:34:21.702254,1765532061.702254,s,402.075762,s,46.0,°C
2025-12-12,10:34:21.961780,1765532061.96178,s,402.335288,s,46.0,°C
2025-12-12,10:34:22.202571,1765532062.202571,s,402.576079,s,46.0,°C
2025-12-12,10:34:22.462291,1765532062.462291,s,402.835799,s,46.0,°C
2025-12-12,10:34:22.702895,1765532062.702895,s,403.076403,s,46.0,°C
2025-12-12,10:34:22.962816,1765532062.962816,s,403.336324,s,46.0,°C
2025-12-12,10:34:23.203209,1765532063.203209,s,403.576717,s,46.0,°C
2025-12-12,10:34:23.463285,1765532063.463285,s,403.836793,s,46.0,°C
2025-12-12,10:34:23.703447,1765532063.703447,s,404.076955,s,46.0,°C
2025-12-12,10:34:23.963815,1765532063.963815,s,404.337323,s,46.0,°C
2025-12-12,10:34:24.204019,1765532064.204019,s,404.577527,s,46.0,°C
2025-12-12,10:34:24.464177,1765532064.464177,s,404.837685,s,46.0,°C
2025-12-12,10:34:24.704510,1765532064.70451,s,405.078018,s,46.0,°C
2025-12-12,10:34:24.964704,1765532064.964704,s,405.338212,s,46.0,°C
2025-12-12,10:34:25.204894,1765532065.204894,s,405.578402,s,46.0,°C
2025-12-12,10:34:25.465123,1765532065.465123,s,405.838631,s,46.0,°C
2025-12-12,10:34:25.705359,1765532065.705359,s,406.078867,s,46.0,°C
2025-12-12,10:34:25.965647,1765532065.965647,s,406.339155,s,46.0,°C
2025-12-12,10:34:26.205821,1765532066.205821,s,406.579329,s,46.0,°C
2025-12-12,10:34:26.465987,1765532066.465987,s,406.839495,s,46.0,°C
2025-12-12,10:34:26.706176,1765532066.706176,s,407.079684,s,46.0,°C
2025-12-12,10:34:26.966428,1765532066.966428,s,407.339936,s,46.0,°C
2025-12-12,10:34:27.206710,1765532067.20671,s,407.580218,s,46.0,°C
2025-12-12,10:34:27.466878,1765532067.466878,s,407.840386,s,46.0,°C
2025-12-12,10:34:27.707228,1765532067.707228,s,408.080736,s,46.0,°C
2025-12-12,10:34:27.967307,1765532067.967307,s,408.340815,s,46.0,°C
2025-12-12,10:34:28.207667,1765532068.207667,s,408.581175,s,46.0,°C
2025-12-12,10:34:28.467734,1765532068.467734,s,408.841242,s,46.0,°C
2025-12-12,10:34:28.708176,1765532068.708176,s,409.081684,s,46.0,°C
2025-12-12,10:34:28.967968,1765532068.967968,s,409.341476,s,46.0,°C
2025-12-12,10:34:29.208534,1765532069.208534,s,409.582042,s,46.0,°C
2025-12-12,10:34:29.468382,1765532069.468382,s,409.84189,s,46.0,°C
2025-12-12,10:34:29.708972,1765532069.708972,s,410.08248,s,46.0,°C
2025-12-12,10:34:29.968811,1765532069.968811,s,410.342319,s,46.0,°C
2025-12-12,10:34:30.209433,1765532070.209433,s,410.582941,s,46.0,°C
2025-12-12,10:34:30.469042,1765532070.469042,s,410.84255,s,46.0,°C
2025-12-12,10:34:30.709922,1765532070.709922,s,411.08343,s,46.0,°C
2025-12-12,10:34:30.969384,1765532070.969384,s,411.342892,s,46.0,°C
2025-12-12,10:34:31.210250,1765532071.21025,s,411.583758,s,46.0,°C
2025-12-12,10:34:31.469665,1765532071.469665,s,411.843173,s,46.0,°C
2025-12-12,10:34:31.710652,1765532071.710652,s,412.08416,s,46.0,°C
2025-12-12,10:34:31.969897,1765532071.969897,s,412.343405,s,46.0,°C
2025-12-12,10:34:32.211121,1765532072.211121,s,412.584629,s,46.0,°C
2025-12-12,10:34:32.470204,1765532072.470204,s,412.843712,s,46.0,°C
2025-12-12,10:34:32.711475,1765532072.711475,s,413.084983,s,46.0,°C
2025-12-12,10:34:32.970708,1765532072.970708,s,413.344216,s,46.0,°C
2025-12-12,10:34:33.211845,1765532073.211845,s,413.585353,s,46.0,°C
2025-12-12,10:34:33.470944,1765532073.470944,s,413.844452,s,46.0,°C
2025-12-12,10:34:33.712276,1765532073.712276,s,414.085784,s,46.0,°C
2025-12-12,10:34:33.971454,1765532073.971454,s,414.344962,s,46.0,°C
2025-12-12,10:34:34.212717,1765532074.212717,s,414.586225,s,46.0,°C
2025-12-12,10:34:34.471876,1765532074.471876,s,414.845384,s,46.0,°C
2025-12-12,10:34:34.713097,1765532074.713097,s,415.086605,s,46.0,°C
2025-12-12,10:34:34.972252,1765532074.972252,s,415.34576,s,46.0,°C
2025-12-12,10:34:35.213473,1765532075.213473,s,415.586981,s,46.0,°C
2025-12-12,10:34:35.472757,1765532075.472757,s,415.846265,s,46.0,°C
2025-12-12,10:34:35.713787,1765532075.713787,s,416.087295,s,46.0,°C
2025-12-12,10:34:35.973294,1765532075.973294,s,416.346802,s,46.0,°C
2025-12-12,10:34:36.214022,1765532076.214022,s,416.58753,s,46.0,°C
2025-12-12,10:34:36.473634,1765532076.473634,s,416.847142,s,46.0,°C
2025-12-12,10:34:36.714255,1765532076.714255,s,417.087763,s,46.0,°C
2025-12-12,10:34:36.974119,1765532076.974119,s,417.347627,s,46.0,°C
2025-12-12,10:34:37.214519,1765532077.214519,s,417.588027,s,46.0,°C
2025-12-12,10:34:37.474650,1765532077.47465,s,417.848158,s,46.0,°C
2025-12-12,10:34:37.714822,1765532077.714822,s,418.08833,s,46.0,°C
2025-12-12,10:34:37.974946,1765532077.974946,s,418.348454,s,46.0,°C
2025-12-12,10:34:38.215188,1765532078.215188,s,418.588696,s,46.0,°C
2025-12-12,10:34:38.475487,1765532078.475487,s,418.848995,s,46.0,°C
2025-12-12,10:34:38.715513,1765532078.715513,s,419.089021,s,46.0,°C
2025-12-12,10:34:38.976002,1765532078.976002,s,419.34951,s,46.0,°C
2025-12-12,10:34:39.215760,1765532079.21576,s,419.589268,s,46.0,°C
2025-12-12,10:34:39.476530,1765532079.47653,s,419.850038,s,46.0,°C
2025-12-12,10:34:39.716359,1765532079.716359,s,420.089867,s,46.0,°C
2025-12-12,10:34:39.976999,1765532079.976999,s,420.350507,s,46.0,°C
2025-12-12,10:34:40.216950,1765532080.21695,s,420.590458,s,46.0,°C
2025-12-12,10:34:40.477501,1765532080.477501,s,420.851009,s,46.0,°C
2025-12-12,10:34:40.717402,1765532080.717402,s,421.09091,s,46.0,°C
2025-12-12,10:34:40.977941,1765532080.977941,s,421.351449,s,46.0,°C
2025-12-12,10:34:41.217813,1765532081.217813,s,421.591321,s,46.0,°C
2025-12-12,10:34:41.478266,1765532081.478266,s,421.851774,s,46.0,°C
2025-12-12,10:34:41.718073,1765532081.718073,s,422.091581,s,46.0,°C
2025-12-12,10:34:41.978597,1765532081.978597,s,422.352105,s,46.0,°C
2025-12-12,10:34:42.218633,1765532082.218633,s,422.592141,s,46.0,°C
2025-12-12,10:34:42.478910,1765532082.47891,s,422.852418,s,46.0,°C
2025-12-12,10:34:42.719176,1765532082.719176,s,423.092684,s,46.0,°C
2025-12-12,10:34:42.979369,1765532082.979369,s,423.352877,s,46.0,°C
2025-12-12,10:34:43.219716,1765532083.219716,s,423.593224,s,46.0,°C
2025-12-12,10:34:43.479794,1765532083.479794,s,423.853302,s,46.0,°C
2025-12-12,10:34:43.720213,1765532083.720213,s,424.093721,s,46.0,°C
2025-12-12,10:34:43.980033,1765532083.980033,s,424.353541,s,46.0,°C
2025-12-12,10:34:44.220717,1765532084.220717,s,424.594225,s,46.0,°C
2025-12-12,10:34:44.480485,1765532084.480485,s,424.853993,s,46.0,°C
2025-12-12,10:34:44.721266,1765532084.721266,s,425.094774,s,46.0,°C
2025-12-12,10:34:44.980959,1765532084.980959,s,425.354467,s,46.0,°C
2025-12-12,10:34:45.221746,1765532085.221746,s,425.595254,s,46.0,°C
2025-12-12,10:34:45.481291,1765532085.481291,s,425.854799,s,46.0,°C
2025-12-12,10:34:45.722002,1765532085.722002,s,426.09551,s,46.0,°C
2025-12-12,10:34:45.981616,1765532085.981616,s,426.355124,s,46.0,°C
2025-12-12,10:34:46.222503,1765532086.222503,s,426.596011,s,46.0,°C
2025-12-12,10:34:46.481811,1765532086.481811,s,426.855319,s,46.0,°C
2025-12-12,10:34:46.723011,1765532086.723011,s,427.096519,s,46.0,°C
2025-12-12,10:34:46.982025,1765532086.982025,s,427.355533,s,46.0,°C
2025-12-12,10:34:47.223457,1765532087.223457,s,427.596965,s,46.0,°C
2025-12-12,10:34:47.482254,1765532087.482254,s,427.855762,s,46.0,°C
2025-12-12,10:34:47.723836,1765532087.723836,s,428.097344,s,46.0,°C
2025-12-12,10:34:47.982806,1765532087.982806,s,428.356314,s,46.0,°C
2025-12-12,10:34:48.224079,1765532088.224079,s,428.597587,s,46.0,°C
2025-12-12,10:34:48.483383,1765532088.483383,s,428.856891,s,46.0,°C
2025-12-12,10:34:48.724434,1765532088.724434,s,429.097942,s,46.0,°C
2025-12-12,10:34:48.983910,1765532088.98391,s,429.357418,s,46.0,°C
2025-12-12,10:34:49.224724,1765532089.224724,s,429.598232,s,46.0,°C
2025-12-12,10:34:49.484388,1765532089.484388,s,429.857896,s,46.0,°C
2025-12-12,10:34:49.724992,1765532089.724992,s,430.0985,s,46.0,°C
2025-12-12,10:34:49.984875,1765532089.984875,s,430.358383,s,46.0,°C
2025-12-12,10:34:50.225346,1765532090.225346,s,430.598854,s,46.0,°C
2025-12-12,10:34:50.485328,1765532090.485328,s,430.858836,s,46.0,°C
2025-12-12,10:34:50.725805,1765532090.725805,s,431.099313,s,46.0,°C
2025-12-12,10:34:50.985784,1765532090.985784,s,431.359292,s,46.0,°C
2025-12-12,10:34:51.226064,1765532091.226064,s,431.599572,s,46.0,°C
2025-12-12,10:34:51.486291,1765532091.486291,s,431.859799,s,46.0,°C
2025-12-12,10:34:51.726508,1765532091.726508,s,432.100016,s,46.0,°C
2025-12-12,10:34:51.986800,1765532091.9868,s,432.360308,s,46.0,°C
2025-12-12,10:34:52.226953,1765532092.226953,s,432.600461,s,46.0,°C
2025-12-12,10:34:52.487198,1765532092.487198,s,432.860706,s,46.0,°C
2025-12-12,10:34:52.727292,1765532092.727292,s,433.1008,s,46.0,°C
2025-12-12,10:34:52.987696,1765532092.987696,s,433.361204,s,46.0,°C
2025-12-12,10:34:53.227638,1765532093.227638,s,433.601146,s,46.0,°C
2025-12-12,10:34:53.487970,1765532093.48797,s,433.861478,s,46.0,°C
2025-12-12,10:34:53.727881,1765532093.727881,s,434.101389,s,46.0,°C
2025-12-12,10:34:53.988485,1765532093.988485,s,434.361993,s,46.0,°C
2025-12-12,10:34:54.228093,1765532094.228093,s,434.601601,s,46.0,°C
2025-12-12,10:34:54.488976,1765532094.488976,s,434.862484,s,46.0,°C
2025-12-12,10:34:54.728604,1765532094.728604,s,435.102112,s,46.0,°C
2025-12-12,10:34:54.989450,1765532094.98945,s,435.362958,s,46.0,°C
2025-12-12,10:34:55.229158,1765532095.229158,s,435.602666,s,46.0,°C
