Date,Time,Time since 1970-01-01T00:00:00Z,,t,,T,
2025-12-02,14:21:49.688609,1764681709.688609,s,348.506575,s,50.0,°C
2025-12-02,14:21:49.953600,1764681709.9536,s,348.771566,s,50.0,°C
2025-12-02,14:21:50.188918,1764681710.188918,s,349.006884,s,50.0,°C
2025-12-02,14:21:50.454065,1764681710.454065,s,349.272031,s,50.0,°C
2025-12-02,14:21:50.689226,1764681710.689226,s,349.507192,s,50.0,°C
2025-12-02,14:21:50.954519,1764681710.954519,s,349.772485,s,50.0,°C
2025-12-02,14:21:51.189539,1764681711.189539,s,350.007505,s,50.0,°C
2025-12-02,14:21:51.454871,1764681711.454871,s,350.272837,s,50.0,°C
2025-12-02,14:21:51.689867,1764681711.689867,s,350.507833,s,50.0,°C
2025-12-02,14:21:51.955402,1764681711.955402,s,350.773368,s,50.0,°C
2025-12-02,14:21:52.190101,1764681712.190101,s,351.008067,s,50.0,°C
2025-12-02,14:21:52.455724,1764681712.455724,s,351.27369,s,50.0,°C
2025-12-02,14:21:52.690406,1764681712.690406,s,351.508372,s,50.0,°C
2025-12-02,14:21:52.956198,1764681712.956198,s,351.774164,s,50.0,°C
2025-12-02,14:21:53.190633,1764681713.190633,s,352.008599,s,50.0,°C
2025-12-02,14:21:53.456642,1764681713.456642,s,352.274608,s,50.0,°C
2025-12-02,14:21:53.690868,1764681713.690868,s,352.508834,s,50.0,°C
2025-12-02,14:21:53.957000,1764681713.957,s,352.774966,s,50.0,°C
2025-12-02,14:21:54.191330,1764681714.19133,s,353.009296,s,49.0,°C
2025-12-02,14:21:54.457485,1764681714.457485,s,353.275451,s,49.0,°C
2025-12-02,14:21:54.691789,1764681714.691789,s,353.509755,s,49.0,°C
2025-12-02,14:21:54.957951,1764681714.957951,s,353.775917,s,49.0,°C
2025-12-02,14:21:55.192276,1764681715.192276,s,354.010242,s,50.0,°C
2025-12-02,14:21:55.458418,1764681715.458418,s,354.276384,s,50.0,°C
2025-12-02,14:21:55.692606,1764681715.692606,s,354.510572,s,50.0,°C
2025-12-02,14:21:55.958828,1764681715.958828,s,354.776794,s,50.0,°C
2025-12-02,14:21:56.193128,1764681716.193128,s,355.011094,s,50.0,°C
2025-12-02,14:21:56.459077,1764681716.459077,s,355.277043,s,50.0,°C
2025-12-02,14:21:56.693615,1764681716.693615,s,355.511581,s,50.0,°C
2025-12-02,14:21:56.959476,1764681716.959476,s,355.777442,s,50.0,°C
2025-12-02,14:21:57.194085,1764681717.194085,s,356.012051,s,50.0,°C
2025-12-02,14:21:57.459764,1764681717.459764,s,356.27773,s,50.0,°C
2025-12-02,14:21:57.694561,1764681717.694561,s,356.512527,s,50.0,°C
2025-12-02,14:21:57.960171,1764681717.960171,s,356.778137,s,50.0,°C
2025-12-02,14:21:58.195052,1764681718.195052,s,357.013018,s,50.0,°C
2025-12-02,14:21:58.460519,1764681718.460519,s,357.278485,s,50.0,°C
2025-12-02,14:21:58.695400,1764681718.6954,s,357.513366,s,50.0,°C
2025-12-02,14:21:58.960750,1764681718.96075,s,357.778716,s,50.0,°C
2025-12-02,14:21:59.195756,1764681719.195756,s,358.013722,s,50.0,°C
2025-12-02,14:21:59.461031,1764681719.461031,s,358.278997,s,50.0,°C
2025-12-02,14:21:59.696330,1764681719.69633,s,358.514296,s,50.0,°C
2025-12-02,14:21:59.961359,1764681719.961359,s,358.779325,s,50.0,°C
2025-12-02,14:22:00.196656,1764681720.196656,s,359.014622,s,50.0,°C
2025-12-02,14:22:00.461777,1764681720.461777,s,359.279743,s,50.0,°C
2025-12-02,14:22:00.697150,1764681720.69715,s,359.515116,s,50.0,°C
2025-12-02,14:22:00.962077,1764681720.962077,s,359.780043,s,50.0,°C
2025-12-02,14:22:01.197631,1764681721.197631,s,360.015597,s,50.0,°C
2025-12-02,14:22:01.462455,1764681721.462455,s,360.280421,s,50.0,°C
2025-12-02,14:22:01.698053,1764681721.698053,s,360.516019,s,50.0,°C
2025-12-02,14:22:01.962782,1764681721.962782,s,360.780748,s,50.0,°C
2025-12-02,14:22:02.198461,1764681722.198461,s,361.016427,s,50.0,°C
2025-12-02,14:22:02.463017,1764681722.463017,s,361.280983,s,50.0,°C
2025-12-02,14:22:02.698785,1764681722.698785,s,361.516751,s,50.0,°C
2025-12-02,14:22:02.963518,1764681722.963518,s,361.781484,s,50.0,°C
2025-12-02,14:22:03.199018,1764681723.199018,s,362.016984,s,50.0,°C
2025-12-02,14:22:03.463976,1764681723.463976,s,362.281942,s,50.0,°C
2025-12-02,14:22:03.699355,1764681723.699355,s,362.517321,s,50.0,°C
2025-12-02,14:22:03.964460,1764681723.96446,s,362.782426,s,50.0,°C
2025-12-02,14:22:04.199680,1764681724.19968,s,363.017646,s,50.0,°C
2025-12-02,14:22:04.464790,1764681724.46479,s,363.282756,s,50.0,°C
2025-12-02,14:22:04.699915,1764681724.699915,s,363.517881,s,50.0,°C
2025-12-02,14:22:04.965038,1764681724.965038,s,363.783004,s,50.0,°C
2025-12-02,14:22:05.200226,1764681725.200226,s,364.018192,s,50.0,°C
2025-12-02,14:22:05.465449,1764681725.465449,s,364.283415,s,50.0,°C
2025-12-02,14:22:05.700541,1764681725.700541,s,364.518507,s,50.0,°C
2025-12-02,14:22:05.965886,1764681725.965886,s,364.783852,s,50.0,°C
2025-12-02,14:22:06.200927,1764681726.200927,s,365.018893,s,50.0,°C
2025-12-02,14:22:06.466335,1764681726.466335,s,365.284301,s,50.0,°C
2025-12-02,14:22:06.701149,1764681726.701149,s,365.519115,s,50.0,°C
2025-12-02,14:22:06.966663,1764681726.966663,s,365.784629,s,50.0,°C
2025-12-02,14:22:07.201383,1764681727.201383,s,366.019349,s,50.0,°C
2025-12-02,14:22:07.467130,1764681727.46713,s,366.285096,s,50.0,°C
2025-12-02,14:22:07.701772,1764681727.701772,s,366.519738,s,50.0,°C
2025-12-02,14:22:07.967515,1764681727.967515,s,366.785481,s,50.0,°C
2025-12-02,14:22:08.202272,1764681728.202272,s,367.020238,s,50.0,°C
2025-12-02,14:22:08.467961,1764681728.467961,s,367.285927,s,50.0,°C
2025-12-02,14:22:08.702742,1764681728.702742,s,367.520708,s,50.0,°C
2025-12-02,14:22:08.968192,1764681728.968192,s,367.786158,s,50.0,°C
2025-12-02,14:22:09.203206,1764681729.203206,s,368.021172,s,50.0,°C
2025-12-02,14:22:09.468612,1764681729.468612,s,368.286578,s,50.0,°C
2025-12-02,14:22:09.703632,1764681729.703632,s,368.521598,s,50.0,°C
2025-12-02,14:22:09.969064,1764681729.969064,s,368.78703,s,50.0,°C
2025-12-02,14:22:10.204126,1764681730.204126,s,369.022092,s,50.0,°C
2025-12-02,14:22:10.469457,1764681730.469457,s,369.287423,s,50.0,°C
2025-12-02,14:22:10.704598,1764681730.704598,s,369.522564,s,50.0,°C
2025-12-02,14:22:10.969911,1764681730.969911,s,369.787877,s,50.0,°C
2025-12-02,14:22:11.205124,1764681731.205124,s,370.02309,s,50.0,°C
2025-12-02,14:22:11.470375,1764681731.470375,s,370.288341,s,50.0,°C
2025-12-02,14:22:11.705618,1764681731.705618,s,370.523584,s,50.0,°C
2025-12-02,14:22:11.970827,1764681731.970827,s,370.788793,s,50.0,°C
2025-12-02,14:22:12.206084,1764681732.206084,s,371.02405,s,50.0,°C
2025-12-02,14:22:12.471251,1764681732.471251,s,371.289217,s,50.0,°C
2025-12-02,14:22:12.706512,1764681732.706512,s,371.524478,s,50.0,°C
2025-12-02,14:22:12.971592,1764681732.971592,s,371.789558,s,50.0,°C
2025-12-02,14:22:13.206939,1764681733.206939,s,372.024905,s,50.0,°C
2025-12-02,14:22:13.471943,1764681733.471943,s,372.289909,s,50.0,°C
2025-12-02,14:22:13.707349,1764681733.707349,s,372.525315,s,50.0,°C
2025-12-02,14:22:13.972168,1764681733.972168,s,372.790134,s,50.0,°C
2025-12-02,14:22:14.207827,1764681734.207827,s,373.025793,s,50.0,°C
2025-12-02,14:22:14.472623,1764681734.472623,s,373.290589,s,50.0,°C
2025-12-02,14:22:14.708270,1764681734.70827,s,373.526236,s,50.0,°C
2025-12-02,14:22:14.972934,1764681734.972934,s,373.7909,s,50.0,°C
2025-12-02,14:22:15.208614,1764681735.208614,s,374.02658,s,50.0,°C
2025-12-02,14:22:15.473281,1764681735.473281,s,374.291247,s,50.0,°C
2025-12-02,14:22:15.709010,1764681735.70901,s,374.526976,s,50.0,°C
2025-12-02,14:22:15.973558,1764681735.973558,s,374.791524,s,50.0,°C
2025-12-02,14:22:16.209357,1764681736.209357,s,375.027323,s,50.0,°C
2025-12-02,14:22:16.473771,1764681736.473771,s,375.291737,s,50.0,°C
2025-12-02,14:22:16.709776,1764681736.709776,s,375.527742,s,50.0,°C
2025-12-02,14:22:16.974068,1764681736.974068,s,375.792034,s,50.0,°C
2025-12-02,14:22:17.210029,1764681737.210029,s,376.027995,s,50.0,°C
2025-12-02,14:22:17.474419,1764681737.474419,s,376.292385,s,50.0,°C
2025-12-02,14:22:17.710356,1764681737.710356,s,376.528322,s,50.0,°C
2025-12-02,14:22:17.974767,1764681737.974767,s,376.792733,s,50.0,°C
2025-12-02,14:22:18.210718,1764681738.210718,s,377.028684,s,50.0,°C
2025-12-02,14:22:18.475253,1764681738.475253,s,377.293219,s,50.0,°C
2025-12-02,14:22:18.710960,1764681738.71096,s,377.528926,s,50.0,°C
2025-12-02,14:22:18.975696,1764681738.975696,s,377.793662,s,50.0,°C
2025-12-02,14:22:19.211416,1764681739.211416,s,378.029382,s,50.0,°C
2025-12-02,14:22:19.476184,1764681739.476184,s,378.29415,s,50.0,°C
2025-12-02,14:22:19.711760,1764681739.71176,s,378.529726,s,50.0,°C
2025-12-02,14:22:19.976649,1764681739.976649,s,378.794615,s,50.0,°C
2025-12-02,14:22:20.212010,1764681740.21201,s,379.029976,s,50.0,°C
2025-12-02,14:22:20.477098,1764681740.477098,s,379.295064,s,50.0,°C
2025-12-02,14:22:20.712220,1764681740.71222,s,379.530186,s,50.0,°C
2025-12-02,14:22:20.977571,1764681740.977571,s,379.795537,s,50.0,°C
2025-12-02,14:22:21.212441,1764681741.212441,s,380.030407,s,50.0,°C
2025-12-02,14:22:21.478028,1764681741.478028,s,380.295994,s,50.0,°C
2025-12-02,14:22:21.712924,1764681741.712924,s,380.53089,s,50.0,°C
2025-12-02,14:22:21.978498,1764681741.978498,s,380.796464,s,50.0,°C
2025-12-02,14:22:22.213389,1764681742.213389,s,381.031355,s,50.0,°C
2025-12-02,14:22:22.478922,1764681742.478922,s,381.296888,s,50.0,°C
2025-12-02,14:22:22.713755,1764681742.713755,s,381.531721,s,50.0,°C
2025-12-02,14:22:22.979394,1764681742.979394,s,381.79736,s,50.0,°C
2025-12-02,14:22:23.214057,1764681743.214057,s,382.032023,s,50.0,°C
2025-12-02,14:22:23.479844,1764681743.479844,s,382.29781,s,50.0,°C
2025-12-02,14:22:23.714412,1764681743.714412,s,382.532378,s,50.0,°C
2025-12-02,14:22:23.980095,1764681743.980095,s,382.798061,s,50.0,°C
2025-12-02,14:22:24.214766,1764681744.214766,s,383.032732,s,50.0,°C
2025-12-02,14:22:24.480426,1764681744.480426,s,383.298392,s,50.0,°C
2025-12-02,14:22:24.715117,1764681744.715117,s,383.533083,s,50.0,°C
2025-12-02,14:22:24.980900,1764681744.9809,s,383.798866,s,50.0,°C
2025-12-02,14:22:25.215471,1764681745.215471,s,384.033437,s,50.0,°C
2025-12-02,14:22:25.481213,1764681745.481213,s,384.299179,s,50.0,°C
2025-12-02,14:22:25.715829,1764681745.715829,s,384.533795,s,50.0,°C
2025-12-02,14:22:25.981635,1764681745.981635,s,384.799601,s,50.0,°C
2025-12-02,14:22:26.216304,1764681746.216304,s,385.03427,s,50.0,°C
2025-12-02,14:22:26.481935,1764681746.481935,s,385.299901,s,50.0,°C
2025-12-02,14:22:26.716658,1764681746.716658,s,385.534624,s,50.0,°C
2025-12-02,14:22:26.982317,1764681746.982317,s,385.800283,s,50.0,°C
2025-12-02,14:22:27.217134,1764681747.217134,s,386.0351,s,50.0,°C
2025-12-02,14:22:27.482737,1764681747.482737,s,386.300703,s,50.0,°C
2025-12-02,14:22:27.717554,1764681747.717554,s,386.53552,s,50.0,°C
2025-12-02,14:22:27.983224,1764681747.983224,s,386.80119,s,50.0,°C
2025-12-02,14:22:28.218019,1764681748.218019,s,387.035985,s,50.0,°C
2025-12-02,14:22:28.483577,1764681748.483577,s,387.301543,s,50.0,°C
2025-12-02,14:22:28.718467,1764681748.718467,s,387.536433,s,50.0,°C
2025-12-02,14:22:28.983904,1764681748.983904,s,387.80187,s,50.0,°C
2025-12-02,14:22:29.218812,1764681749.218812,s,388.036778,s,50.0,°C
2025-12-02,14:22:29.484122,1764681749.484122,s,388.302088,s,50.0,°C
2025-12-02,14:22:29.719279,1764681749.719279,s,388.537245,s,50.0,°C
2025-12-02,14:22:29.984542,1764681749.984542,s,388.802508,s,50.0,°C
2025-12-02,14:22:30.219622,1764681750.219622,s,389.037588,s,50.0,°C
2025-12-02,14:22:30.484863,1764681750.484863,s,389.302829,s,50.0,°C
2025-12-02,14:22:30.719954,1764681750.719954,s,389.53792,s,50.0,°C
2025-12-02,14:22:30.985292,1764681750.985292,s,389.803258,s,50.0,°C
2025-12-02,14:22:31.220294,1764681751.220294,s,390.03826,s,50.0,°C
2025-12-02,14:22:31.485831,1764681751.485831,s,390.303797,s,50.0,°C
2025-12-02,14:22:31.720674,1764681751.720674,s,390.53864,s,50.0,°C
2025-12-02,14:22:31.986285,1764681751.986285,s,390.804251,s,50.0,°C
2025-12-02,14:22:32.220948,1764681752.220948,s,391.038914,s,50.0,°C
2025-12-02,14:22:32.486724,1764681752.486724,s,391.30469,s,50.0,°C
2025-12-02,14:22:32.721192,1764681752.721192,s,391.539158,s,50.0,°C
2025-12-02,14:22:32.987192,1764681752.987192,s,391.805158,s,50.0,°C
2025-12-02,14:22:33.221508,1764681753.221508,s,392.039474,s,50.0,°C
2025-12-02,14:22:33.487642,1764681753.487642,s,392.305608,s,50.0,°C
2025-12-02,14:22:33.721825,1764681753.721825,s,392.539791,s,50.0,°C
2025-12-02,14:22:33.988091,1764681753.988091,s,392.806057,s,50.0,°C
2025-12-02,14:22:34.222034,1764681754.222034,s,393.04,s,50.0,°C
2025-12-02,14:22:34.488403,1764681754.488403,s,393.306369,s,50.0,°C
2025-12-02,14:22:34.722407,1764681754.722407,s,393.540373,s,50.0,°C
2025-12-02,14:22:34.988638,1764681754.988638,s,393.806604,s,50.0,°C
2025-12-02,14:22:35.222789,1764681755.222789,s,394.040755,s,50.0,°C
2025-12-02,14:22:35.489100,1764681755.4891,s,394.307066,s,50.0,°C
2025-12-02,14:22:35.723054,1764681755.723054,s,394.54102,s,50.0,°C
2025-12-02,14:22:35.989512,1764681755.989512,s,394.807478,s,50.0,°C
2025-12-02,14:22:36.223530,1764681756.22353,s,395.041496,s,50.0,°C
2025-12-02,14:22:36.489972,1764681756.489972,s,395.307938,s,50.0,°C
2025-12-02,14:22:36.724009,1764681756.724009,s,395.541975,s,50.0,°C
2025-12-02,14:22:36.990436,1764681756.990436,s,395.808402,s,50.0,°C
2025-12-02,14:22:37.224462,1764681757.224462,s,396.042428,s,50.0,°C
2025-12-02,14:22:37.490864,1764681757.490864,s,396.30883,s,50.0,°C
2025-12-02,14:22:37.724701,1764681757.724701,s,396.542667,s,50.0,°C
2025-12-02,14:22:37.991288,1764681757.991288,s,396.809254,s,50.0,°C
2025-12-02,14:22:38.225184,1764681758.225184,s,397.04315,s,50.0,°C
2025-12-02,14:22:38.491690,1764681758.49169,s,397.309656,s,50.0,°C
2025-12-02,14:22:38.725656,1764681758.725656,s,397.543622,s,50.0,°C
2025-12-02,14:22:38.992182,1764681758.992182,s,397.810148,s,50.0,°C
2025-12-02,14:22:39.226119,1764681759.226119,s,398.044085,s,50.0,°C
2025-12-02,14:22:39.492570,1764681759.49257,s,398.310536,s,50.0,°C
2025-12-02,14:22:39.726589,1764681759.726589,s,398.544555,s,50.0,°C
2025-12-02,14:22:39.993076,1764681759.993076,s,398.811042,s,50.0,°C
2025-12-02,14:22:40.227041,1764681760.227041,s,399.045007,s,50.0,°C
2025-12-02,14:22:40.493407,1764681760.493407,s,399.311373,s,50.0,°C
2025-12-02,14:22:40.727531,1764681760.727531,s,399.545497,s,50.0,°C
2025-12-02,14:22:40.993771,1764681760.993771,s,399.811737,s,50.0,°C
2025-12-02,14:22:41.227943,1764681761.227943,s,400.045909,s,50.0,°C
2025-12-02,14:22:41.494073,1764681761.494073,s,400.312039,s,50.0,°C
2025-12-02,14:22:41.728603,1764681761.728603,s,400.546569,s,50.0,°C
2025-12-02,14:22:41.994426,1764681761.994426,s,400.812392,s,50.0,°C
