Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,,
2025-12-09,14:16:21.310389,1765286181.310389,s,348.542445,s,54.0,°C
2025-12-09,14:16:21.575307,1765286181.575307,s,348.807363,s,54.0,°C
2025-12-09,14:16:21.810784,1765286181.810784,s,349.04284,s,54.0,°C
2025-12-09,14:16:22.075864,1765286182.075864,s,349.30792,s,54.0,°C
2025-12-09,14:16:22.311154,1765286182.311154,s,349.54321,s,54.0,°C
2025-12-09,14:16:22.576330,1765286182.57633,s,349.808386,s,54.0,°C
2025-12-09,14:16:22.811389,1765286182.811389,s,350.043445,s,54.0,°C
2025-12-09,14:16:23.076867,1765286183.076867,s,350.308923,s,54.0,°C
2025-12-09,14:16:23.311832,1765286183.311832,s,350.543888,s,54.0,°C
2025-12-09,14:16:23.577311,1765286183.577311,s,350.809367,s,54.0,°C
2025-12-09,14:16:23.812322,1765286183.812322,s,351.044378,s,54.0,°C
2025-12-09,14:16:24.077801,1765286184.077801,s,351.309857,s,54.0,°C
2025-12-09,14:16:24.312682,1765286184.312682,s,351.544738,s,54.0,°C
2025-12-09,14:16:24.578342,1765286184.578342,s,351.810398,s,54.0,°C
2025-12-09,14:16:24.812955,1765286184.812955,s,352.045011,s,54.0,°C
2025-12-09,14:16:25.078727,1765286185.078727,s,352.310783,s,54.0,°C
2025-12-09,14:16:25.313240,1765286185.31324,s,352.545296,s,54.0,°C
2025-12-09,14:16:25.579214,1765286185.579214,s,352.81127,s,54.0,°C
2025-12-09,14:16:25.813682,1765286185.813682,s,353.045738,s,54.0,°C
2025-12-09,14:16:26.079707,1765286186.079707,s,353.311763,s,54.0,°C
2025-12-09,14:16:26.314197,1765286186.314197,s,353.546253,s,54.0,°C
2025-12-09,14:16:26.580104,1765286186.580104,s,353.81216,s,54.0,°C
2025-12-09,14:16:26.814678,1765286186.814678,s,354.046734,s,54.0,°C
2025-12-09,14:16:27.080522,1765286187.080522,s,354.312578,s,54.0,°C
2025-12-09,14:16:27.315189,1765286187.315189,s,354.547245,s,54.0,°C
2025-12-09,14:16:27.580895,1765286187.580895,s,354.812951,s,54.0,°C
2025-12-09,14:16:27.815614,1765286187.815614,s,355.04767,s,54.0,°C
2025-12-09,14:16:28.081239,1765286188.081239,s,355.313295,s,54.0,°C
2025-12-09,14:16:28.316172,1765286188.316172,s,355.548228,s,54.0,°C
2025-12-09,14:16:28.581516,1765286188.581516,s,355.813572,s,54.0,°C
2025-12-09,14:16:28.816672,1765286188.816672,s,356.048728,s,54.0,°C
2025-12-09,14:16:29.081863,1765286189.081863,s,356.313919,s,54.0,°C
2025-12-09,14:16:29.317012,1765286189.317012,s,356.549068,s,54.0,°C
2025-12-09,14:16:29.582260,1765286189.58226,s,356.814316,s,54.0,°C
2025-12-09,14:16:29.817427,1765286189.817427,s,357.049483,s,54.0,°C
2025-12-09,14:16:30.082642,1765286190.082642,s,357.314698,s,54.0,°C
2025-12-09,14:16:30.317809,1765286190.317809,s,357.549865,s,54.0,°C
2025-12-09,14:16:30.583026,1765286190.583026,s,357.815082,s,54.0,°C
2025-12-09,14:16:30.818257,1765286190.818257,s,358.050313,s,54.0,°C
2025-12-09,14:16:31.083362,1765286191.083362,s,358.315418,s,54.0,°C
2025-12-09,14:16:31.318708,1765286191.318708,s,358.550764,s,54.0,°C
2025-12-09,14:16:31.583708,1765286191.583708,s,358.815764,s,54.0,°C
2025-12-09,14:16:31.819156,1765286191.819156,s,359.051212,s,54.0,°C
2025-12-09,14:16:32.084238,1765286192.084238,s,359.316294,s,54.0,°C
2025-12-09,14:16:32.319432,1765286192.319432,s,359.551488,s,54.0,°C
2025-12-09,14:16:32.584809,1765286192.584809,s,359.816865,s,54.0,°C
2025-12-09,14:16:32.819799,1765286192.819799,s,360.051855,s,54.0,°C
2025-12-09,14:16:33.085300,1765286193.0853,s,360.317356,s,54.0,°C
2025-12-09,14:16:33.320176,1765286193.320176,s,360.552232,s,54.0,°C
2025-12-09,14:16:33.585787,1765286193.585787,s,360.817843,s,54.0,°C
2025-12-09,14:16:33.820537,1765286193.820537,s,361.052593,s,54.0,°C
2025-12-09,14:16:34.086163,1765286194.086163,s,361.318219,s,54.0,°C
2025-12-09,14:16:34.320900,1765286194.3209,s,361.552956,s,54.0,°C
2025-12-09,14:16:34.586696,1765286194.586696,s,361.818752,s,54.0,°C
2025-12-09,14:16:34.821209,1765286194.821209,s,362.053265,s,54.0,°C
2025-12-09,14:16:35.087141,1765286195.087141,s,362.319197,s,54.0,°C
2025-12-09,14:16:35.321570,1765286195.32157,s,362.553626,s,54.0,°C
2025-12-09,14:16:35.587553,1765286195.587553,s,362.819609,s,54.0,°C
2025-12-09,14:16:35.821987,1765286195.821987,s,363.054043,s,54.0,°C
2025-12-09,14:16:36.088084,1765286196.088084,s,363.32014,s,54.0,°C
2025-12-09,14:16:36.322251,1765286196.322251,s,363.554307,s,54.0,°C
2025-12-09,14:16:36.588369,1765286196.588369,s,363.820425,s,54.0,°C
2025-12-09,14:16:36.822692,1765286196.822692,s,364.054748,s,54.0,°C
2025-12-09,14:16:37.088847,1765286197.088847,s,364.320903,s,54.0,°C
2025-12-09,14:16:37.323185,1765286197.323185,s,364.555241,s,54.0,°C
2025-12-09,14:16:37.589345,1765286197.589345,s,364.821401,s,54.0,°C
2025-12-09,14:16:37.823719,1765286197.823719,s,365.055775,s,54.0,°C
2025-12-09,14:16:38.089757,1765286198.089757,s,365.321813,s,54.0,°C
2025-12-09,14:16:38.324256,1765286198.324256,s,365.556312,s,54.0,°C
2025-12-09,14:16:38.590211,1765286198.590211,s,365.822267,s,54.0,°C
2025-12-09,14:16:38.824723,1765286198.824723,s,366.056779,s,54.0,°C
2025-12-09,14:16:39.090621,1765286199.090621,s,366.322677,s,54.0,°C
2025-12-09,14:16:39.325198,1765286199.325198,s,366.557254,s,54.0,°C
2025-12-09,14:16:39.591010,1765286199.59101,s,366.823066,s,54.0,°C
2025-12-09,14:16:39.825699,1765286199.825699,s,367.057755,s,54.0,°C
2025-12-09,14:16:40.091407,1765286200.091407,s,367.323463,s,54.0,°C
2025-12-09,14:16:40.326209,1765286200.326209,s,367.558265,s,54.0,°C
2025-12-09,14:16:40.591682,1765286200.591682,s,367.823738,s,54.0,°C
2025-12-09,14:16:40.826735,1765286200.826735,s,368.058791,s,54.0,°C
2025-12-09,14:16:41.091969,1765286201.091969,s,368.324025,s,54.0,°C
2025-12-09,14:16:41.327176,1765286201.327176,s,368.559232,s,54.0,°C
2025-12-09,14:16:41.592448,1765286201.592448,s,368.824504,s,54.0,°C
2025-12-09,14:16:41.827718,1765286201.827718,s,369.059774,s,54.0,°C
2025-12-09,14:16:42.092865,1765286202.092865,s,369.324921,s,54.0,°C
2025-12-09,14:16:42.328185,1765286202.328185,s,369.560241,s,54.0,°C
2025-12-09,14:16:42.593223,1765286202.593223,s,369.825279,s,54.0,°C
2025-12-09,14:16:42.828717,1765286202.828717,s,370.060773,s,54.0,°C
2025-12-09,14:16:43.093568,1765286203.093568,s,370.325624,s,54.0,°C
2025-12-09,14:16:43.329150,1765286203.32915,s,370.561206,s,54.0,°C
2025-12-09,14:16:43.593929,1765286203.593929,s,370.825985,s,54.0,°C
2025-12-09,14:16:43.829601,1765286203.829601,s,371.061657,s,54.0,°C
2025-12-09,14:16:44.094235,1765286204.094235,s,371.326291,s,54.0,°C
2025-12-09,14:16:44.330053,1765286204.330053,s,371.562109,s,54.0,°C
2025-12-09,14:16:44.594698,1765286204.594698,s,371.826754,s,54.0,°C
2025-12-09,14:16:44.830512,1765286204.830512,s,372.062568,s,54.0,°C
2025-12-09,14:16:45.095158,1765286205.095158,s,372.327214,s,54.0,°C
2025-12-09,14:16:45.330926,1765286205.330926,s,372.562982,s,54.0,°C
2025-12-09,14:16:45.595441,1765286205.595441,s,372.827497,s,54.0,°C
2025-12-09,14:16:45.831366,1765286205.831366,s,373.063422,s,54.0,°C
2025-12-09,14:16:46.095960,1765286206.09596,s,373.328016,s,54.0,°C
2025-12-09,14:16:46.331752,1765286206.331752,s,373.563808,s,54.0,°C
2025-12-09,14:16:46.596521,1765286206.596521,s,373.828577,s,54.0,°C
2025-12-09,14:16:46.832116,1765286206.832116,s,374.064172,s,54.0,°C
2025-12-09,14:16:47.096942,1765286207.096942,s,374.328998,s,54.0,°C
2025-12-09,14:16:47.332382,1765286207.332382,s,374.564438,s,54.0,°C
2025-12-09,14:16:47.597488,1765286207.597488,s,374.829544,s,54.0,°C
2025-12-09,14:16:47.832752,1765286207.832752,s,375.064808,s,54.0,°C
2025-12-09,14:16:48.097967,1765286208.097967,s,375.330023,s,54.0,°C
2025-12-09,14:16:48.333163,1765286208.333163,s,375.565219,s,54.0,°C
2025-12-09,14:16:48.599445,1765286208.599445,s,375.831501,s,54.0,°C
2025-12-09,14:16:48.833612,1765286208.833612,s,376.065668,s,54.0,°C
2025-12-09,14:16:49.099825,1765286209.099825,s,376.331881,s,54.0,°C
2025-12-09,14:16:49.333996,1765286209.333996,s,376.566052,s,54.0,°C
2025-12-09,14:16:49.600288,1765286209.600288,s,376.832344,s,54.0,°C
2025-12-09,14:16:49.834317,1765286209.834317,s,377.066373,s,54.0,°C
2025-12-09,14:16:50.100678,1765286210.100678,s,377.332734,s,54.0,°C
2025-12-09,14:16:50.334815,1765286210.334815,s,377.566871,s,54.0,°C
2025-12-09,14:16:50.601217,1765286210.601217,s,377.833273,s,54.0,°C
2025-12-09,14:16:50.835276,1765286210.835276,s,378.067332,s,54.0,°C
2025-12-09,14:16:51.101660,1765286211.10166,s,378.333716,s,54.0,°C
2025-12-09,14:16:51.335743,1765286211.335743,s,378.567799,s,54.0,°C
2025-12-09,14:16:51.602059,1765286211.602059,s,378.834115,s,54.0,°C
2025-12-09,14:16:51.836225,1765286211.836225,s,379.068281,s,54.0,°C
2025-12-09,14:16:52.102560,1765286212.10256,s,379.334616,s,54.0,°C
2025-12-09,14:16:52.336609,1765286212.336609,s,379.568665,s,54.0,°C
2025-12-09,14:16:52.602962,1765286212.602962,s,379.835018,s,54.0,°C
2025-12-09,14:16:52.837127,1765286212.837127,s,380.069183,s,54.0,°C
2025-12-09,14:16:53.103477,1765286213.103477,s,380.335533,s,54.0,°C
2025-12-09,14:16:53.337409,1765286213.337409,s,380.569465,s,54.0,°C
2025-12-09,14:16:53.603906,1765286213.603906,s,380.835962,s,54.0,°C
2025-12-09,14:16:53.837797,1765286213.837797,s,381.069853,s,54.0,°C
2025-12-09,14:16:54.104265,1765286214.104265,s,381.336321,s,54.0,°C
2025-12-09,14:16:54.338310,1765286214.33831,s,381.570366,s,54.0,°C
2025-12-09,14:16:54.604738,1765286214.604738,s,381.836794,s,54.0,°C
2025-12-09,14:16:54.838803,1765286214.838803,s,382.070859,s,54.0,°C
2025-12-09,14:16:55.105240,1765286215.10524,s,382.337296,s,54.0,°C
2025-12-09,14:16:55.339290,1765286215.33929,s,382.571346,s,54.0,°C
2025-12-09,14:16:55.605648,1765286215.605648,s,382.837704,s,54.0,°C
2025-12-09,14:16:55.839673,1765286215.839673,s,383.071729,s,54.0,°C
2025-12-09,14:16:56.106014,1765286216.106014,s,383.33807,s,54.0,°C
2025-12-09,14:16:56.340145,1765286216.340145,s,383.572201,s,54.0,°C
2025-12-09,14:16:56.606296,1765286216.606296,s,383.838352,s,54.0,°C
2025-12-09,14:16:56.840619,1765286216.840619,s,384.072675,s,54.0,°C
2025-12-09,14:16:57.106660,1765286217.10666,s,384.338716,s,54.0,°C
2025-12-09,14:16:57.341141,1765286217.341141,s,384.573197,s,54.0,°C
2025-12-09,14:16:57.607018,1765286217.607018,s,384.839074,s,54.0,°C
2025-12-09,14:16:57.841687,1765286217.841687,s,385.073743,s,54.0,°C
2025-12-09,14:16:58.107302,1765286218.107302,s,385.339358,s,54.0,°C
2025-12-09,14:16:58.342041,1765286218.342041,s,385.574097,s,54.0,°C
2025-12-09,14:16:58.607667,1765286218.607667,s,385.839723,s,54.0,°C
2025-12-09,14:16:58.842306,1765286218.842306,s,386.074362,s,54.0,°C
2025-12-09,14:16:59.108033,1765286219.108033,s,386.340089,s,54.0,°C
2025-12-09,14:16:59.342753,1765286219.342753,s,386.574809,s,54.0,°C
2025-12-09,14:16:59.608310,1765286219.60831,s,386.840366,s,54.0,°C
2025-12-09,14:16:59.843130,1765286219.84313,s,387.075186,s,54.0,°C
2025-12-09,14:17:00.108688,1765286220.108688,s,387.340744,s,54.0,°C
2025-12-09,14:17:00.343421,1765286220.343421,s,387.575477,s,54.0,°C
2025-12-09,14:17:00.609180,1765286220.60918,s,387.841236,s,54.0,°C
2025-12-09,14:17:00.843813,1765286220.843813,s,388.075869,s,54.0,°C
2025-12-09,14:17:01.109492,1765286221.109492,s,388.341548,s,54.0,°C
2025-12-09,14:17:01.344192,1765286221.344192,s,388.576248,s,54.0,°C
2025-12-09,14:17:01.610157,1765286221.610157,s,388.842213,s,54.0,°C
2025-12-09,14:17:01.844495,1765286221.844495,s,389.076551,s,54.0,°C
2025-12-09,14:17:02.110633,1765286222.110633,s,389.342689,s,54.0,°C
2025-12-09,14:17:02.344864,1765286222.344864,s,389.57692,s,54.0,°C
2025-12-09,14:17:02.611136,1765286222.611136,s,389.843192,s,54.0,°C
2025-12-09,14:17:02.845225,1765286222.845225,s,390.077281,s,54.0,°C
2025-12-09,14:17:03.111664,1765286223.111664,s,390.34372,s,54.0,°C
2025-12-09,14:17:03.345613,1765286223.345613,s,390.577669,s,54.0,°C
2025-12-09,14:17:03.612150,1765286223.61215,s,390.844206,s,54.0,°C
2025-12-09,14:17:03.845983,1765286223.845983,s,391.078039,s,54.0,°C
2025-12-09,14:17:04.112686,1765286224.112686,s,391.344742,s,54.0,°C
2025-12-09,14:17:04.346246,1765286224.346246,s,391.578302,s,54.0,°C
2025-12-09,14:17:04.613138,1765286224.613138,s,391.845194,s,54.0,°C
2025-12-09,14:17:04.846588,1765286224.846588,s,392.078644,s,54.0,°C
2025-12-09,14:17:05.113450,1765286225.11345,s,392.345506,s,54.0,°C
2025-12-09,14:17:05.347232,1765286225.347232,s,392.579288,s,54.0,°C
2025-12-09,14:17:05.613840,1765286225.61384,s,392.845896,s,54.0,°C
2025-12-09,14:17:05.847681,1765286225.847681,s,393.079737,s,54.0,°C
2025-12-09,14:17:06.114248,1765286226.114248,s,393.346304,s,54.0,°C
2025-12-09,14:17:06.348295,1765286226.348295,s,393.580351,s,54.0,°C
2025-12-09,14:17:06.614634,1765286226.614634,s,393.84669,s,54.0,°C
2025-12-09,14:17:06.848747,1765286226.848747,s,394.080803,s,54.0,°C
2025-12-09,14:17:07.115034,1765286227.115034,s,394.34709,s,54.0,°C
2025-12-09,14:17:07.349195,1765286227.349195,s,394.581251,s,54.0,°C
2025-12-09,14:17:07.615315,1765286227.615315,s,394.847371,s,54.0,°C
2025-12-09,14:17:07.849473,1765286227.849473,s,395.081529,s,54.0,°C
2025-12-09,14:17:08.115775,1765286228.115775,s,395.347831,s,54.0,°C
2025-12-09,14:17:08.349921,1765286228.349921,s,395.581977,s,54.0,°C
2025-12-09,14:17:08.616244,1765286228.616244,s,395.8483,s,54.0,°C
2025-12-09,14:17:08.850256,1765286228.850256,s,396.082312,s,54.0,°C
2025-12-09,14:17:09.116749,1765286229.116749,s,396.348805,s,54.0,°C
2025-12-09,14:17:09.350635,1765286229.350635,s,396.582691,s,54.0,°C
2025-12-09,14:17:09.617135,1765286229.617135,s,396.849191,s,54.0,°C
2025-12-09,14:17:09.851182,1765286229.851182,s,397.083238,s,54.0,°C
2025-12-09,14:17:10.117609,1765286230.117609,s,397.349665,s,54.0,°C
2025-12-09,14:17:10.351701,1765286230.351701,s,397.583757,s,54.0,°C
2025-12-09,14:17:10.617992,1765286230.617992,s,397.850048,s,54.0,°C
2025-12-09,14:17:10.852172,1765286230.852172,s,398.084228,s,54.0,°C
2025-12-09,14:17:11.118310,1765286231.11831,s,398.350366,s,54.0,°C
2025-12-09,14:17:11.352683,1765286231.352683,s,398.584739,s,54.0,°C
2025-12-09,14:17:11.618690,1765286231.61869,s,398.850746,s,54.0,°C
2025-12-09,14:17:11.853207,1765286231.853207,s,399.085263,s,54.0,°C
2025-12-09,14:17:12.119061,1765286232.119061,s,399.351117,s,54.0,°C
2025-12-09,14:17:12.353518,1765286232.353518,s,399.585574,s,54.0,°C
2025-12-09,14:17:12.619339,1765286232.619339,s,399.851395,s,54.0,°C
2025-12-09,14:17:12.854028,1765286232.854028,s,400.086084,s,54.0,°C
2025-12-09,14:17:13.119723,1765286233.119723,s,400.351779,s,54.0,°C
2025-12-09,14:17:13.354677,1765286233.354677,s,400.586733,s,54.0,°C
2025-12-09,14:17:13.620116,1765286233.620116,s,400.852172,s,54.0,°C
2025-12-09,14:17:13.855124,1765286233.855124,s,401.08718,s,54.0,°C
2025-12-09,14:17:14.120360,1765286234.12036,s,401.352416,s,54.0,°C
2025-12-09,14:17:14.355579,1765286234.355579,s,401.587635,s,54.0,°C
2025-12-09,14:17:14.620833,1765286234.620833,s,401.852889,s,54.0,°C
2025-12-09,14:17:14.856054,1765286234.856054,s,402.08811,s,54.0,°C
2025-12-09,14:17:15.121362,1765286235.121362,s,402.353418,s,54.0,°C
2025-12-09,14:17:15.356339,1765286235.356339,s,402.588395,s,54.0,°C
2025-12-09,14:17:15.621902,1765286235.621902,s,402.853958,s,54.0,°C
2025-12-09,14:17:15.856731,1765286235.856731,s,403.088787,s,54.0,°C
2025-12-09,14:17:16.122247,1765286236.122247,s,403.354303,s,54.0,°C
2025-12-09,14:17:16.357099,1765286236.357099,s,403.589155,s,54.0,°C
2025-12-09,14:17:16.622693,1765286236.622693,s,403.854749,s,54.0,°C
2025-12-09,14:17:16.857408,1765286236.857408,s,404.089464,s,54.0,°C
2025-12-09,14:17:17.123232,1765286237.123232,s,404.355288,s,54.0,°C
2025-12-09,14:17:17.357791,1765286237.357791,s,404.589847,s,54.0,°C
2025-12-09,14:17:17.623742,1765286237.623742,s,404.855798,s,54.0,°C
2025-12-09,14:17:17.858180,1765286237.85818,s,405.090236,s,54.0,°C
2025-12-09,14:17:18.124321,1765286238.124321,s,405.356377,s,54.0,°C
2025-12-09,14:17:18.358459,1765286238.358459,s,405.590515,s,54.0,°C
2025-12-09,14:17:18.624840,1765286238.62484,s,405.856896,s,54.0,°C
2025-12-09,14:17:18.858816,1765286238.858816,s,406.090872,s,54.0,°C
2025-12-09,14:17:19.125398,1765286239.125398,s,406.357454,s,54.0,°C
2025-12-09,14:17:19.359185,1765286239.359185,s,406.591241,s,54.0,°C
2025-12-09,14:17:19.625899,1765286239.625899,s,406.857955,s,54.0,°C
2025-12-09,14:17:19.859654,1765286239.859654,s,407.09171,s,54.0,°C
2025-12-09,14:17:20.126392,1765286240.126392,s,407.358448,s,54.0,°C
2025-12-09,14:17:20.360214,1765286240.360214,s,407.59227,s,54.0,°C
2025-12-09,14:17:20.626874,1765286240.626874,s,407.85893,s,54.0,°C
2025-12-09,14:17:20.860734,1765286240.860734,s,408.09279,s,54.0,°C
2025-12-09,14:17:21.127380,1765286241.12738,s,408.359436,s,54.0,°C
2025-12-09,14:17:21.361189,1765286241.361189,s,408.593245,s,54.0,°C
2025-12-09,14:17:21.627845,1765286241.627845,s,408.859901,s,54.0,°C
2025-12-09,14:17:21.861679,1765286241.861679,s,409.093735,s,54.0,°C
2025-12-09,14:17:22.128361,1765286242.128361,s,409.360417,s,54.0,°C
2025-12-09,14:17:22.361982,1765286242.361982,s,409.594038,s,54.0,°C
2025-12-09,14:17:22.628863,1765286242.628863,s,409.860919,s,54.0,°C
2025-12-09,14:17:22.862502,1765286242.862502,s,410.094558,s,54.0,°C
2025-12-09,14:17:23.129368,1765286243.129368,s,410.361424,s,54.0,°C
2025-12-09,14:17:23.362947,1765286243.362947,s,410.595003,s,54.0,°C
2025-12-09,14:17:23.629788,1765286243.629788,s,410.861844,s,54.0,°C
2025-12-09,14:17:23.863451,1765286243.863451,s,411.095507,s,54.0,°C
2025-12-09,14:17:24.130233,1765286244.130233,s,411.362289,s,54.0,°C
2025-12-09,14:17:24.363965,1765286244.363965,s,411.596021,s,54.0,°C
2025-12-09,14:17:24.630670,1765286244.63067,s,411.862726,s,54.0,°C
2025-12-09,14:17:24.864475,1765286244.864475,s,412.096531,s,54.0,°C
2025-12-09,14:17:25.131026,1765286245.131026,s,412.363082,s,54.0,°C
2025-12-09,14:17:25.365022,1765286245.365022,s,412.597078,s,54.0,°C
2025-12-09,14:17:25.631302,1765286245.631302,s,412.863358,s,54.0,°C
2025-12-09,14:17:25.865538,1765286245.865538,s,413.097594,s,54.0,°C
2025-12-09,14:17:26.131667,1765286246.131667,s,413.363723,s,54.0,°C
2025-12-09,14:17:26.365937,1765286246.365937,s,413.597993,s,54.0,°C
2025-12-09,14:17:26.632045,1765286246.632045,s,413.864101,s,54.0,°C
2025-12-09,14:17:26.866242,1765286246.866242,s,414.098298,s,54.0,°C
2025-12-09,14:17:27.132305,1765286247.132305,s,414.364361,s,54.0,°C
2025-12-09,14:17:27.366699,1765286247.366699,s,414.598755,s,54.0,°C
2025-12-09,14:17:27.632690,1765286247.63269,s,414.864746,s,54.0,°C
2025-12-09,14:17:27.867161,1765286247.867161,s,415.099217,s,54.0,°C
2025-12-09,14:17:28.133075,1765286248.133075,s,415.365131,s,54.0,°C
2025-12-09,14:17:28.367609,1765286248.367609,s,415.599665,s,54.0,°C
2025-12-09,14:17:28.633367,1765286248.633367,s,415.865423,s,54.0,°C
2025-12-09,14:17:28.868060,1765286248.86806,s,416.100116,s,54.0,°C
2025-12-09,14:17:29.133705,1765286249.133705,s,416.365761,s,54.0,°C
2025-12-09,14:17:29.368532,1765286249.368532,s,416.600588,s,54.0,°C
2025-12-09,14:17:29.633993,1765286249.633993,s,416.866049,s,54.0,°C
2025-12-09,14:17:29.868904,1765286249.868904,s,417.10096,s,54.0,°C
2025-12-09,14:17:30.134414,1765286250.134414,s,417.36647,s,54.0,°C
2025-12-09,14:17:30.369237,1765286250.369237,s,417.601293,s,54.0,°C
2025-12-09,14:17:30.634829,1765286250.634829,s,417.866885,s,54.0,°C
2025-12-09,14:17:30.869604,1765286250.869604,s,418.10166,s,54.0,°C
2025-12-09,14:17:31.135387,1765286251.135387,s,418.367443,s,54.0,°C
2025-12-09,14:17:31.369876,1765286251.369876,s,418.601932,s,54.0,°C
2025-12-09,14:17:31.635937,1765286251.635937,s,418.867993,s,54.0,°C
2025-12-09,14:17:31.870229,1765286251.870229,s,419.102285,s,54.0,°C
2025-12-09,14:17:32.136420,1765286252.13642,s,419.368476,s,54.0,°C
2025-12-09,14:17:32.370594,1765286252.370594,s,419.60265,s,54.0,°C
2025-12-09,14:17:32.636881,1765286252.636881,s,419.868937,s,54.0,°C
2025-12-09,14:17:32.870974,1765286252.870974,s,420.10303,s,54.0,°C
2025-12-09,14:17:33.143324,1765286253.143324,s,420.37538,s,54.0,°C
2025-12-09,14:17:33.371236,1765286253.371236,s,420.603292,s,54.0,°C
2025-12-09,14:17:33.643776,1765286253.643776,s,420.875832,s,54.0,°C
2025-12-09,14:17:33.871753,1765286253.871753,s,421.103809,s,54.0,°C
2025-12-09,14:17:34.144168,1765286254.144168,s,421.376224,s,54.0,°C
2025-12-09,14:17:34.372272,1765286254.372272,s,421.604328,s,54.0,°C
2025-12-09,14:17:34.644641,1765286254.644641,s,421.876697,s,54.0,°C
2025-12-09,14:17:34.872733,1765286254.872733,s,422.104789,s,54.0,°C
2025-12-09,14:17:35.145134,1765286255.145134,s,422.37719,s,54.0,°C
2025-12-09,14:17:35.373036,1765286255.373036,s,422.605092,s,54.0,°C
2025-12-09,14:17:35.645410,1765286255.64541,s,422.877466,s,54.0,°C
2025-12-09,14:17:35.873623,1765286255.873623,s,423.105679,s,54.0,°C
2025-12-09,14:17:36.145988,1765286256.145988,s,423.378044,s,54.0,°C
2025-12-09,14:17:36.374175,1765286256.374175,s,423.606231,s,54.0,°C
2025-12-09,14:17:36.646344,1765286256.646344,s,423.8784,s,54.0,°C
2025-12-09,14:17:36.874464,1765286256.874464,s,424.10652,s,54.0,°C
2025-12-09,14:17:37.146834,1765286257.146834,s,424.37889,s,54.0,°C
2025-12-09,14:17:37.374866,1765286257.374866,s,424.606922,s,54.0,°C
2025-12-09,14:17:37.647234,1765286257.647234,s,424.87929,s,54.0,°C
2025-12-09,14:17:37.875395,1765286257.875395,s,425.107451,s,54.0,°C
2025-12-09,14:17:38.147736,1765286258.147736,s,425.379792,s,54.0,°C
2025-12-09,14:17:38.375975,1765286258.375975,s,425.608031,s,54.0,°C
2025-12-09,14:17:38.648204,1765286258.648204,s,425.88026,s,54.0,°C
2025-12-09,14:17:38.876248,1765286258.876248,s,426.108304,s,54.0,°C
2025-12-09,14:17:39.148575,1765286259.148575,s,426.380631,s,54.0,°C
2025-12-09,14:17:39.376537,1765286259.376537,s,426.608593,s,54.0,°C
2025-12-09,14:17:39.648947,1765286259.648947,s,426.881003,s,54.0,°C
2025-12-09,14:17:39.877094,1765286259.877094,s,427.10915,s,54.0,°C
2025-12-09,14:17:40.149493,1765286260.149493,s,427.381549,s,54.0,°C
2025-12-09,14:17:40.377367,1765286260.377367,s,427.609423,s,54.0,°C
2025-12-09,14:17:40.649913,1765286260.649913,s,427.881969,s,54.0,°C
2025-12-09,14:17:40.877697,1765286260.877697,s,428.109753,s,54.0,°C
2025-12-09,14:17:41.150247,1765286261.150247,s,428.382303,s,54.0,°C
