TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-3.8940e-03,-12.3,-12.1,-0.212,-0.208
-3.8863e-03,-12.3,-12.5,-0.212,-0.216
-3.8786e-03,-12.3,-12.1,-0.212,-0.208
-3.8710e-03,-12.3,-12.5,-0.212,-0.216
-3.8633e-03,-12.3,-12.1,-0.212,-0.208
-3.8556e-03,-12.3,-12.5,-0.212,-0.216
-3.8479e-03,-12.3,-12.1,-0.212,-0.208
-3.8402e-03,-12.3,-12.3,-0.212,-0.216
-3.8326e-03,-12.1,-11.9,-0.212,-0.208
-3.8249e-03,-12.3,-12.3,-0.212,-0.216
-3.8172e-03,-12.1,-11.9,-0.212,-0.208
-3.8095e-03,-12.1,-12.3,-0.212,-0.216
-3.8018e-03,-12.1,-11.9,-0.212,-0.208
-3.7942e-03,-12.1,-12.3,-0.212,-0.216
-3.7865e-03,-12.1,-11.9,-0.212,-0.208
-3.7788e-03,-12.1,-12.3,-0.212,-0.216
-3.7711e-03,-12.1,-11.9,-0.212,-0.208
-3.7634e-03,-12.1,-12.3,-0.208,-0.216
-3.7558e-03,-12.1,-11.9,-0.212,-0.208
-3.7481e-03,-11.9,-12.1,-0.212,-0.216
-3.7404e-03,-11.9,-11.7,-0.212,-0.208
-3.7327e-03,-11.9,-12.1,-0.212,-0.216
-3.7250e-03,-11.9,-11.7,-0.212,-0.208
-3.7174e-03,-11.9,-12.1,-0.212,-0.216
-3.7097e-03,-11.9,-11.7,-0.212,-0.208
-3.7020e-03,-11.9,-12.1,-0.212,-0.216
-3.6943e-03,-11.9,-11.7,-0.212,-0.208
-3.6866e-03,-11.9,-12.1,-0.212,-0.22
-3.6790e-03,-11.9,-11.7,-0.212,-0.204
-3.6713e-03,-11.7,-12.1,-0.212,-0.216
-3.6636e-03,-11.7,-11.5,-0.208,-0.208
-3.6559e-03,-11.7,-11.9,-0.212,-0.216
-3.6482e-03,-11.7,-11.5,-0.212,-0.208
-3.6406e-03,-11.7,-11.9,-0.212,-0.216
-3.6329e-03,-11.7,-11.5,-0.212,-0.208
-3.6252e-03,-11.7,-11.9,-0.212,-0.216
-3.6175e-03,-11.7,-11.5,-0.212,-0.208
-3.6098e-03,-11.5,-11.9,-0.212,-0.216
-3.6022e-03,-11.5,-11.5,-0.212,-0.208
-3.5945e-03,-11.5,-11.9,-0.208,-0.216
-3.5868e-03,-11.5,-11.3,-0.212,-0.208
-3.5791e-03,-11.5,-11.7,-0.212,-0.22
-3.5714e-03,-11.5,-11.3,-0.212,-0.204
-3.5637e-03,-11.5,-11.7,-0.212,-0.216
-3.5561e-03,-11.5,-11.3,-0.212,-0.208
-3.5484e-03,-11.5,-11.7,-0.212,-0.216
-3.5407e-03,-11.5,-11.3,-0.212,-0.208
-3.5330e-03,-11.5,-11.7,-0.212,-0.216
-3.5253e-03,-11.3,-11.3,-0.212,-0.208
-3.5177e-03,-11.5,-11.5,-0.208,-0.216
-3.5100e-03,-11.3,-11.1,-0.212,-0.208
-3.5023e-03,-11.3,-11.5,-0.212,-0.216
-3.4946e-03,-11.3,-11.1,-0.208,-0.208
-3.4869e-03,-11.3,-11.5,-0.212,-0.212
-3.4793e-03,-11.3,-11.1,-0.212,-0.208
-3.4716e-03,-11.3,-11.5,-0.212,-0.212
-3.4639e-03,-11.3,-11.1,-0.208,-0.208
-3.4562e-03,-11.3,-11.5,-0.208,-0.212
-3.4485e-03,-11.1,-11.1,-0.208,-0.208
-3.4409e-03,-11.1,-11.3,-0.208,-0.212
-3.4332e-03,-11.1,-10.9,-0.208,-0.208
-3.4255e-03,-11.1,-11.3,-0.208,-0.212
-3.4178e-03,-11.1,-10.9,-0.212,-0.204
-3.4101e-03,-11.1,-11.3,-0.208,-0.212
-3.4025e-03,-11.1,-10.9,-0.208,-0.208
-3.3948e-03,-11.1,-11.3,-0.212,-0.212
-3.3871e-03,-11.1,-10.9,-0.208,-0.208
-3.3794e-03,-10.9,-11.3,-0.208,-0.212
-3.3717e-03,-10.9,-10.9,-0.212,-0.204
-3.3641e-03,-10.9,-11.1,-0.208,-0.212
-3.3564e-03,-10.9,-10.7,-0.208,-0.208
-3.3487e-03,-10.9,-11.1,-0.208,-0.212
-3.3410e-03,-10.9,-10.7,-0.208,-0.204
-3.3333e-03,-10.9,-11.1,-0.208,-0.212
-3.3257e-03,-10.9,-10.7,-0.208,-0.204
-3.3180e-03,-10.7,-11.1,-0.208,-0.212
-3.3103e-03,-10.7,-10.7,-0.208,-0.204
-3.3026e-03,-10.9,-10.9,-0.208,-0.212
-3.2949e-03,-10.7,-10.5,-0.208,-0.204
-3.2873e-03,-10.7,-10.9,-0.208,-0.216
-3.2796e-03,-10.7,-10.7,-0.208,-0.204
-3.2719e-03,-10.7,-10.9,-0.208,-0.212
-3.2642e-03,-10.7,-10.5,-0.208,-0.204
-3.2565e-03,-10.5,-10.9,-0.208,-0.212
-3.2488e-03,-10.5,-10.5,-0.208,-0.204
-3.2412e-03,-10.7,-10.9,-0.208,-0.212
-3.2335e-03,-10.5,-10.5,-0.208,-0.204
-3.2258e-03,-10.5,-10.7,-0.208,-0.212
-3.2181e-03,-10.5,-10.5,-0.208,-0.204
-3.2104e-03,-10.5,-10.7,-0.208,-0.212
-3.2028e-03,-10.5,-10.3,-0.208,-0.204
-3.1951e-03,-10.5,-10.7,-0.208,-0.212
-3.1874e-03,-10.5,-10.3,-0.208,-0.204
-3.1797e-03,-10.5,-10.7,-0.208,-0.216
-3.1720e-03,-10.5,-10.3,-0.208,-0.204
-3.1644e-03,-10.3,-10.7,-0.204,-0.212
-3.1567e-03,-10.5,-10.3,-0.204,-0.204
-3.1490e-03,-10.3,-10.5,-0.208,-0.212
-3.1413e-03,-10.3,-10.1,-0.208,-0.204
-3.1336e-03,-10.3,-10.5,-0.208,-0.212
-3.1260e-03,-10.3,-10.1,-0.208,-0.204
-3.1183e-03,-10.3,-10.5,-0.208,-0.212
-3.1106e-03,-10.3,-10.1,-0.208,-0.204
-3.1029e-03,-10.1,-10.5,-0.208,-0.212
-3.0952e-03,-10.3,-10.1,-0.208,-0.204
-3.0876e-03,-10.1,-10.3,-0.204,-0.212
-3.0799e-03,-10.1,-9.9,-0.208,-0.204
-3.0722e-03,-10.1,-10.3,-0.204,-0.212
-3.0645e-03,-10.1,-9.9,-0.204,-0.204
-3.0568e-03,-10.1,-10.3,-0.208,-0.212
-3.0492e-03,-10.1,-9.9,-0.208,-0.204
-3.0415e-03,-10.1,-10.3,-0.208,-0.212
-3.0338e-03,-10.1,-9.9,-0.208,-0.204
-3.0261e-03,-9.9,-10.1,-0.208,-0.212
-3.0184e-03,-10.1,-9.9,-0.208,-0.204
-3.0108e-03,-9.9,-10.1,-0.208,-0.212
-3.0031e-03,-9.9,-9.7,-0.208,-0.204
-2.9954e-03,-9.9,-10.1,-0.208,-0.212
-2.9877e-03,-9.9,-9.7,-0.204,-0.204
-2.9800e-03,-9.9,-10.1,-0.204,-0.212
-2.9724e-03,-9.9,-9.7,-0.204,-0.2
-2.9647e-03,-9.7,-10.1,-0.208,-0.208
-2.9570e-03,-9.7,-9.5,-0.204,-0.204
-2.9493e-03,-9.7,-9.9,-0.208,-0.208
-2.9416e-03,-9.7,-9.5,-0.204,-0.204
-2.9339e-03,-9.7,-9.9,-0.204,-0.208
-2.9263e-03,-9.7,-9.5,-0.204,-0.2
-2.9186e-03,-9.7,-9.9,-0.204,-0.208
-2.9109e-03,-9.5,-9.5,-0.204,-0.204
-2.9032e-03,-9.7,-9.9,-0.204,-0.208
-2.8955e-03,-9.5,-9.5,-0.204,-0.2
-2.8879e-03,-9.5,-9.7,-0.204,-0.208
-2.8802e-03,-9.5,-9.3,-0.204,-0.2
-2.8725e-03,-9.5,-9.7,-0.204,-0.208
-2.8648e-03,-9.5,-9.3,-0.204,-0.2
-2.8571e-03,-9.5,-9.7,-0.204,-0.208
-2.8495e-03,-9.3,-9.3,-0.204,-0.2
-2.8418e-03,-9.5,-9.7,-0.204,-0.208
-2.8341e-03,-9.3,-9.1,-0.204,-0.2
-2.8264e-03,-9.5,-9.5,-0.204,-0.208
-2.8187e-03,-9.3,-9.1,-0.208,-0.2
-2.8111e-03,-9.5,-9.5,-0.204,-0.208
-2.8034e-03,-9.3,-9.1,-0.204,-0.2
-2.7957e-03,-9.3,-9.5,-0.204,-0.208
-2.7880e-03,-9.1,-9.1,-0.2,-0.2
-2.7803e-03,-9.3,-9.5,-0.204,-0.208
-2.7727e-03,-9.1,-9.1,-0.204,-0.196
-2.7650e-03,-9.1,-9.5,-0.204,-0.208
-2.7573e-03,-9.1,-8.9,-0.204,-0.2
-2.7496e-03,-9.1,-9.3,-0.204,-0.208
-2.7419e-03,-9.1,-8.9,-0.204,-0.2
-2.7343e-03,-9.1,-9.3,-0.204,-0.208
-2.7266e-03,-9.1,-8.9,-0.204,-0.2
-2.7189e-03,-9.1,-9.3,-0.204,-0.208
-2.7112e-03,-9.1,-8.9,-0.204,-0.2
-2.7035e-03,-8.9,-9.3,-0.2,-0.208
-2.6959e-03,-8.9,-8.9,-0.204,-0.2
-2.6882e-03,-8.9,-9.3,-0.204,-0.208
-2.6805e-03,-8.9,-8.7,-0.204,-0.2
-2.6728e-03,-8.9,-9.1,-0.204,-0.208
-2.6651e-03,-8.9,-8.7,-0.204,-0.2
-2.6575e-03,-8.9,-9.1,-0.204,-0.204
-2.6498e-03,-8.7,-8.7,-0.204,-0.2
-2.6421e-03,-8.9,-9.1,-0.204,-0.208
-2.6344e-03,-8.7,-8.7,-0.2,-0.196
-2.6267e-03,-8.7,-9.1,-0.204,-0.204
-2.6190e-03,-8.7,-8.5,-0.204,-0.2
-2.6114e-03,-8.7,-8.9,-0.204,-0.204
-2.6037e-03,-8.7,-8.5,-0.2,-0.2
-2.5960e-03,-8.7,-8.9,-0.2,-0.204
-2.5883e-03,-8.7,-8.5,-0.2,-0.196
-2.5806e-03,-8.5,-8.9,-0.2,-0.208
-2.5730e-03,-8.7,-8.5,-0.2,-0.196
-2.5653e-03,-8.5,-8.7,-0.2,-0.204
-2.5576e-03,-8.7,-8.3,-0.204,-0.2
-2.5499e-03,-8.5,-8.7,-0.2,-0.204
-2.5422e-03,-8.5,-8.3,-0.2,-0.196
-2.5346e-03,-8.5,-8.7,-0.2,-0.204
-2.5269e-03,-8.5,-8.3,-0.2,-0.196
-2.5192e-03,-8.5,-8.7,-0.2,-0.204
-2.5115e-03,-8.3,-8.1,-0.2,-0.196
-2.5038e-03,-8.3,-8.7,-0.2,-0.204
-2.4962e-03,-8.3,-8.1,-0.2,-0.196
-2.4885e-03,-8.3,-8.5,-0.2,-0.204
-2.4808e-03,-8.3,-8.1,-0.2,-0.196
-2.4731e-03,-8.1,-8.5,-0.2,-0.204
-2.4654e-03,-8.1,-8.1,-0.2,-0.196
-2.4578e-03,-8.1,-8.3,-0.2,-0.204
-2.4501e-03,-8.1,-7.9,-0.2,-0.196
-2.4424e-03,-8.1,-8.3,-0.2,-0.204
-2.4347e-03,-8.1,-7.9,-0.2,-0.192
-2.4270e-03,-8.1,-8.3,-0.2,-0.204
-2.4194e-03,-8.1,-7.9,-0.2,-0.196
-2.4117e-03,-7.9,-8.3,-0.2,-0.204
-2.4040e-03,-7.9,-7.7,-0.2,-0.196
-2.3963e-03,-7.9,-8.1,-0.2,-0.204
-2.3886e-03,-7.9,-7.7,-0.196,-0.196
-2.3810e-03,-7.9,-8.1,-0.196,-0.204
-2.3733e-03,-7.7,-7.7,-0.2,-0.192
-2.3656e-03,-7.7,-8.1,-0.196,-0.204
-2.3579e-03,-7.7,-7.5,-0.196,-0.192
-2.3502e-03,-7.7,-7.9,-0.196,-0.2
-2.3425e-03,-7.7,-7.5,-0.196,-0.196
-2.3349e-03,-7.7,-7.9,-0.2,-0.2
-2.3272e-03,-7.7,-7.5,-0.196,-0.196
-2.3195e-03,-7.5,-7.9,-0.196,-0.2
-2.3118e-03,-7.5,-7.5,-0.196,-0.192
-2.3041e-03,-7.5,-7.7,-0.196,-0.2
-2.2965e-03,-7.5,-7.3,-0.196,-0.192
-2.2888e-03,-7.5,-7.7,-0.196,-0.2
-2.2811e-03,-7.5,-7.3,-0.196,-0.192
-2.2734e-03,-7.3,-7.7,-0.196,-0.2
-2.2657e-03,-7.3,-7.3,-0.196,-0.192
-2.2581e-03,-7.3,-7.5,-0.196,-0.2
-2.2504e-03,-7.3,-7.1,-0.196,-0.192
-2.2427e-03,-7.3,-7.5,-0.196,-0.2
-2.2350e-03,-7.3,-7.1,-0.196,-0.192
-2.2273e-03,-7.1,-7.5,-0.196,-0.2
-2.2197e-03,-7.3,-7.1,-0.196,-0.188
-2.2120e-03,-7.1,-7.3,-0.196,-0.2
-2.2043e-03,-7.1,-6.9,-0.196,-0.192
-2.1966e-03,-7.1,-7.3,-0.196,-0.2
-2.1889e-03,-7.1,-6.9,-0.196,-0.192
-2.1813e-03,-7.1,-7.3,-0.196,-0.2
-2.1736e-03,-7.1,-6.9,-0.196,-0.192
-2.1659e-03,-6.9,-7.1,-0.196,-0.2
-2.1582e-03,-6.9,-6.7,-0.192,-0.192
-2.1505e-03,-7.1,-7.1,-0.196,-0.196
-2.1429e-03,-6.9,-6.7,-0.196,-0.192
-2.1352e-03,-6.7,-7.1,-0.192,-0.196
-2.1275e-03,-6.9,-6.7,-0.192,-0.192
-2.1198e-03,-6.9,-6.9,-0.192,-0.196
-2.1121e-03,-6.7,-6.5,-0.192,-0.192
-2.1045e-03,-6.7,-6.9,-0.192,-0.196
-2.0968e-03,-6.7,-6.5,-0.192,-0.188
-2.0891e-03,-6.7,-6.9,-0.192,-0.196
-2.0814e-03,-6.7,-6.5,-0.192,-0.188
-2.0737e-03,-6.5,-6.7,-0.192,-0.196
-2.0661e-03,-6.5,-6.3,-0.192,-0.188
-2.0584e-03,-6.5,-6.7,-0.192,-0.196
-2.0507e-03,-6.5,-6.3,-0.192,-0.188
-2.0430e-03,-6.5,-6.7,-0.192,-0.196
-2.0353e-03,-6.5,-6.3,-0.192,-0.188
-2.0276e-03,-6.3,-6.7,-0.192,-0.196
-2.0200e-03,-6.3,-6.1,-0.196,-0.184
-2.0123e-03,-6.3,-6.5,-0.192,-0.196
-2.0046e-03,-6.3,-6.1,-0.192,-0.188
-1.9969e-03,-6.3,-6.5,-0.192,-0.196
-1.9892e-03,-6.1,-6.1,-0.188,-0.188
-1.9816e-03,-6.3,-6.5,-0.188,-0.196
-1.9739e-03,-6.1,-6.1,-0.188,-0.188
-1.9662e-03,-6.1,-6.3,-0.188,-0.196
-1.9585e-03,-6.1,-5.9,-0.192,-0.184
-1.9508e-03,-6.1,-6.3,-0.192,-0.192
-1.9432e-03,-6.1,-5.9,-0.188,-0.188
-1.9355e-03,-6.1,-6.3,-0.192,-0.192
-1.9278e-03,-5.9,-5.7,-0.188,-0.184
-1.9201e-03,-5.9,-6.1,-0.188,-0.192
-1.9124e-03,-5.9,-5.7,-0.188,-0.184
-1.9048e-03,-5.9,-6.1,-0.192,-0.192
-1.8971e-03,-5.9,-5.7,-0.188,-0.184
-1.8894e-03,-5.7,-6.1,-0.188,-0.192
-1.8817e-03,-5.7,-5.7,-0.188,-0.184
-1.8740e-03,-5.7,-5.9,-0.188,-0.192
-1.8664e-03,-5.7,-5.5,-0.188,-0.184
-1.8587e-03,-5.7,-5.9,-0.188,-0.192
-1.8510e-03,-5.5,-5.5,-0.188,-0.184
-1.8433e-03,-5.5,-5.9,-0.188,-0.192
-1.8356e-03,-5.5,-5.5,-0.188,-0.184
-1.8280e-03,-5.5,-5.9,-0.188,-0.192
-1.8203e-03,-5.5,-5.5,-0.188,-0.184
-1.8126e-03,-5.5,-5.7,-0.188,-0.192
-1.8049e-03,-5.5,-5.3,-0.188,-0.184
-1.7972e-03,-5.5,-5.7,-0.184,-0.188
-1.7896e-03,-5.5,-5.3,-0.184,-0.184
-1.7819e-03,-5.5,-5.7,-0.184,-0.188
-1.7742e-03,-5.3,-5.3,-0.184,-0.18
-1.7665e-03,-5.3,-5.5,-0.184,-0.188
-1.7588e-03,-5.3,-5.1,-0.184,-0.18
-1.7512e-03,-5.3,-5.5,-0.184,-0.188
-1.7435e-03,-5.3,-5.1,-0.184,-0.18
-1.7358e-03,-5.3,-5.5,-0.184,-0.188
-1.7281e-03,-5.3,-5.1,-0.184,-0.18
-1.7204e-03,-5.3,-5.5,-0.184,-0.188
-1.7127e-03,-5.1,-5.1,-0.184,-0.18
-1.7051e-03,-5.1,-5.5,-0.184,-0.188
-1.6974e-03,-5.1,-4.9,-0.18,-0.18
-1.6897e-03,-5.1,-5.3,-0.18,-0.188
-1.6820e-03,-5.1,-4.9,-0.184,-0.18
-1.6743e-03,-5.1,-5.3,-0.184,-0.188
-1.6667e-03,-4.9,-4.9,-0.184,-0.18
-1.6590e-03,-4.9,-5.3,-0.184,-0.184
-1.6513e-03,-4.9,-4.7,-0.18,-0.18
-1.6436e-03,-4.9,-5.1,-0.184,-0.184
-1.6359e-03,-4.9,-4.7,-0.18,-0.18
-1.6283e-03,-4.9,-5.1,-0.18,-0.184
-1.6206e-03,-4.7,-4.7,-0.184,-0.176
-1.6129e-03,-4.9,-5.1,-0.18,-0.184
-1.6052e-03,-4.9,-4.7,-0.18,-0.18
-1.5975e-03,-4.9,-5.1,-0.18,-0.184
-1.5899e-03,-4.7,-4.5,-0.18,-0.176
-1.5822e-03,-4.7,-4.9,-0.18,-0.184
-1.5745e-03,-4.7,-4.5,-0.18,-0.176
-1.5668e-03,-4.7,-4.9,-0.18,-0.184
-1.5591e-03,-4.7,-4.5,-0.18,-0.176
-1.5515e-03,-4.5,-4.9,-0.184,-0.184
-1.5438e-03,-4.5,-4.5,-0.18,-0.172
-1.5361e-03,-4.5,-4.9,-0.18,-0.184
-1.5284e-03,-4.5,-4.3,-0.18,-0.176
-1.5207e-03,-4.5,-4.7,-0.18,-0.184
-1.5131e-03,-4.5,-4.3,-0.18,-0.176
-1.5054e-03,-4.5,-4.7,-0.18,-0.184
-1.4977e-03,-4.3,-4.3,-0.18,-0.176
-1.4900e-03,-4.5,-4.7,-0.18,-0.184
-1.4823e-03,-4.3,-4.1,-0.18,-0.176
-1.4747e-03,-4.3,-4.7,-0.18,-0.184
-1.4670e-03,-4.3,-4.1,-0.176,-0.176
-1.4593e-03,-4.3,-4.5,-0.176,-0.184
-1.4516e-03,-4.3,-4.1,-0.176,-0.172
-1.4439e-03,-4.3,-4.5,-0.176,-0.18
-1.4363e-03,-4.3,-4.1,-0.176,-0.172
-1.4286e-03,-4.1,-4.5,-0.176,-0.18
-1.4209e-03,-4.1,-3.9,-0.176,-0.172
-1.4132e-03,-4.1,-4.3,-0.176,-0.18
-1.4055e-03,-4.1,-3.9,-0.176,-0.172
-1.3978e-03,-4.1,-4.3,-0.18,-0.18
-1.3902e-03,-4.1,-3.9,-0.176,-0.172
-1.3825e-03,-4.1,-4.3,-0.176,-0.18
-1.3748e-03,-4.1,-3.9,-0.176,-0.172
-1.3671e-03,-4.1,-4.3,-0.176,-0.18
-1.3594e-03,-3.9,-3.7,-0.176,-0.172
-1.3518e-03,-3.9,-4.1,-0.176,-0.18
-1.3441e-03,-3.9,-3.7,-0.172,-0.172
-1.3364e-03,-3.9,-4.1,-0.176,-0.176
-1.3287e-03,-3.9,-3.7,-0.176,-0.172
-1.3210e-03,-3.7,-4.1,-0.172,-0.176
-1.3134e-03,-3.9,-3.7,-0.172,-0.172
-1.3057e-03,-3.7,-4.1,-0.172,-0.176
-1.2980e-03,-3.7,-3.5,-0.172,-0.168
-1.2903e-03,-3.7,-3.9,-0.172,-0.176
-1.2826e-03,-3.7,-3.5,-0.172,-0.168
-1.2750e-03,-3.7,-3.9,-0.172,-0.176
-1.2673e-03,-3.5,-3.5,-0.172,-0.168
-1.2596e-03,-3.5,-3.9,-0.172,-0.176
-1.2519e-03,-3.7,-3.3,-0.172,-0.168
-1.2442e-03,-3.5,-3.9,-0.172,-0.176
-1.2366e-03,-3.5,-3.3,-0.172,-0.168
-1.2289e-03,-3.5,-3.9,-0.172,-0.176
-1.2212e-03,-3.5,-3.3,-0.172,-0.168
-1.2135e-03,-3.3,-3.7,-0.172,-0.176
-1.2058e-03,-3.3,-3.3,-0.168,-0.168
-1.1982e-03,-3.3,-3.7,-0.172,-0.176
-1.1905e-03,-3.3,-3.1,-0.172,-0.168
-1.1828e-03,-3.3,-3.7,-0.168,-0.176
-1.1751e-03,-3.3,-3.1,-0.168,-0.164
-1.1674e-03,-3.3,-3.5,-0.168,-0.172
-1.1598e-03,-3.3,-3.1,-0.172,-0.164
-1.1521e-03,-3.3,-3.5,-0.168,-0.172
-1.1444e-03,-3.1,-3.1,-0.168,-0.164
-1.1367e-03,-3.1,-3.5,-0.168,-0.172
-1.1290e-03,-3.1,-2.9,-0.168,-0.164
-1.1214e-03,-3.1,-3.3,-0.168,-0.172
-1.1137e-03,-3.1,-2.9,-0.168,-0.164
-1.1060e-03,-3.1,-3.3,-0.168,-0.172
-1.0983e-03,-3.1,-2.9,-0.168,-0.164
-1.0906e-03,-2.9,-3.3,-0.164,-0.172
-1.0829e-03,-2.9,-2.9,-0.168,-0.164
-1.0753e-03,-3.1,-3.3,-0.168,-0.172
-1.0676e-03,-2.9,-2.7,-0.164,-0.164
-1.0599e-03,-2.9,-3.1,-0.164,-0.168
-1.0522e-03,-2.9,-2.7,-0.168,-0.164
-1.0445e-03,-2.9,-3.1,-0.164,-0.168
-1.0369e-03,-2.9,-2.7,-0.164,-0.164
-1.0292e-03,-2.9,-3.1,-0.168,-0.168
-1.0215e-03,-2.7,-2.7,-0.164,-0.16
-1.0138e-03,-2.7,-3.1,-0.164,-0.168
-1.0061e-03,-2.7,-2.5,-0.164,-0.16
-9.9846e-04,-2.7,-2.9,-0.164,-0.168
-9.9078e-04,-2.7,-2.5,-0.164,-0.16
-9.8310e-04,-2.7,-2.9,-0.164,-0.172
-9.7542e-04,-2.7,-2.5,-0.164,-0.156
-9.6774e-04,-2.7,-2.9,-0.164,-0.168
-9.6006e-04,-2.5,-2.5,-0.16,-0.16
-9.5238e-04,-2.5,-2.9,-0.164,-0.168
-9.4470e-04,-2.7,-2.5,-0.164,-0.16
-9.3702e-04,-2.5,-2.7,-0.16,-0.168
-9.2934e-04,-2.5,-2.3,-0.164,-0.16
-9.2166e-04,-2.5,-2.7,-0.16,-0.164
-9.1398e-04,-2.5,-2.3,-0.16,-0.156
-9.0630e-04,-2.5,-2.7,-0.16,-0.164
-8.9862e-04,-2.5,-2.3,-0.16,-0.156
-8.9094e-04,-2.3,-2.7,-0.16,-0.164
-8.8326e-04,-2.3,-2.3,-0.16,-0.156
-8.7558e-04,-2.3,-2.7,-0.16,-0.164
-8.6790e-04,-2.5,-2.1,-0.16,-0.156
-8.6022e-04,-2.3,-2.5,-0.16,-0.164
-8.5253e-04,-2.3,-2.1,-0.16,-0.156
-8.4485e-04,-2.3,-2.5,-0.156,-0.164
-8.3717e-04,-2.3,-2.1,-0.16,-0.156
-8.2949e-04,-2.3,-2.5,-0.16,-0.164
-8.2181e-04,-2.1,-2.1,-0.16,-0.156
-8.1413e-04,-2.3,-2.5,-0.16,-0.164
-8.0645e-04,-2.3,-1.9,-0.16,-0.156
-7.9877e-04,-2.1,-2.3,-0.156,-0.16
-7.9109e-04,-2.1,-1.9,-0.16,-0.156
-7.8341e-04,-2.1,-2.3,-0.156,-0.16
-7.7573e-04,-1.9,-1.9,-0.156,-0.156
-7.6805e-04,-2.1,-2.3,-0.156,-0.164
-7.6037e-04,-2.1,-1.9,-0.156,-0.148
-7.5269e-04,-2.1,-2.3,-0.156,-0.16
-7.4501e-04,-1.9,-1.9,-0.156,-0.152
-7.3733e-04,-1.9,-2.3,-0.156,-0.16
-7.2965e-04,-1.9,-1.7,-0.156,-0.152
-7.2197e-04,-1.9,-2.1,-0.156,-0.16
-7.1429e-04,-1.9,-1.7,-0.156,-0.152
-7.0661e-04,-1.9,-2.1,-0.156,-0.16
-6.9892e-04,-1.9,-1.7,-0.152,-0.152
-6.9124e-04,-1.9,-2.1,-0.156,-0.16
-6.8356e-04,-1.9,-1.7,-0.156,-0.152
-6.7588e-04,-1.9,-2.1,-0.156,-0.156
-6.6820e-04,-1.9,-1.7,-0.156,-0.152
-6.6052e-04,-1.7,-2.1,-0.152,-0.156
-6.5284e-04,-1.7,-1.7,-0.152,-0.152
-6.4516e-04,-1.7,-1.9,-0.152,-0.156
-6.3748e-04,-1.7,-1.5,-0.152,-0.148
-6.2980e-04,-1.7,-1.9,-0.152,-0.156
-6.2212e-04,-1.7,-1.5,-0.152,-0.148
-6.1444e-04,-1.7,-1.9,-0.152,-0.156
-6.0676e-04,-1.7,-1.5,-0.152,-0.148
-5.9908e-04,-1.5,-1.9,-0.152,-0.156
-5.9140e-04,-1.7,-1.5,-0.148,-0.148
-5.8372e-04,-1.7,-1.9,-0.148,-0.156
-5.7604e-04,-1.5,-1.5,-0.152,-0.148
-5.6836e-04,-1.7,-1.9,-0.152,-0.156
-5.6068e-04,-1.5,-1.3,-0.152,-0.144
-5.5300e-04,-1.3,-1.7,-0.148,-0.152
-5.4531e-04,-1.5,-1.3,-0.152,-0.148
-5.3763e-04,-1.5,-1.7,-0.152,-0.152
-5.2995e-04,-1.3,-1.3,-0.148,-0.144
-5.2227e-04,-1.3,-1.7,-0.148,-0.152
-5.1459e-04,-1.5,-1.3,-0.148,-0.144
-5.0691e-04,-1.3,-1.7,-0.148,-0.152
-4.9923e-04,-1.3,-1.1,-0.148,-0.144
-4.9155e-04,-1.3,-1.5,-0.148,-0.152
-4.8387e-04,-1.3,-1.1,-0.148,-0.144
-4.7619e-04,-1.3,-1.5,-0.148,-0.152
-4.6851e-04,-1.3,-1.1,-0.148,-0.144
-4.6083e-04,-1.3,-1.5,-0.148,-0.152
-4.5315e-04,-1.3,-1.1,-0.148,-0.144
-4.4547e-04,-1.3,-1.5,-0.144,-0.152
-4.3779e-04,-1.3,-1.1,-0.148,-0.144
-4.3011e-04,-1.1,-1.3,-0.148,-0.148
-4.2243e-04,-1.1,-0.9,-0.144,-0.14
-4.1475e-04,-1.1,-1.3,-0.148,-0.148
-4.0707e-04,-1.1,-0.9,-0.144,-0.14
-3.9939e-04,-1.1,-1.3,-0.144,-0.148
-3.9171e-04,-1.1,-0.9,-0.144,-0.14
-3.8402e-04,-1.1,-1.3,-0.144,-0.148
-3.7634e-04,-0.9,-0.9,-0.144,-0.14
-3.6866e-04,-0.9,-1.3,-0.144,-0.148
-3.6098e-04,-0.9,-0.9,-0.144,-0.14
-3.5330e-04,-0.9,-1.3,-0.14,-0.148
-3.4562e-04,-0.9,-0.9,-0.144,-0.136
-3.3794e-04,-0.9,-1.1,-0.14,-0.144
-3.3026e-04,-0.9,-0.7,-0.14,-0.14
-3.2258e-04,-0.9,-1.1,-0.14,-0.144
-3.1490e-04,-0.9,-0.7,-0.14,-0.136
-3.0722e-04,-0.9,-1.1,-0.14,-0.144
-2.9954e-04,-0.9,-0.7,-0.14,-0.136
-2.9186e-04,-0.7,-1.1,-0.14,-0.144
-2.8418e-04,-0.9,-0.7,-0.14,-0.136
-2.7650e-04,-0.7,-1.1,-0.14,-0.144
-2.6882e-04,-0.7,-0.7,-0.14,-0.136
-2.6114e-04,-0.7,-1.1,-0.14,-0.144
-2.5346e-04,-0.7,-0.5,-0.14,-0.136
-2.4578e-04,-0.7,-0.9,-0.136,-0.14
-2.3810e-04,-0.7,-0.5,-0.14,-0.136
-2.3041e-04,-0.7,-0.9,-0.136,-0.14
-2.2273e-04,-0.7,-0.5,-0.14,-0.132
-2.1505e-04,-0.5,-0.9,-0.136,-0.14
-2.0737e-04,-0.7,-0.5,-0.136,-0.132
