TIME,CH1,CH2
-3.600e-03,-11.6937,-0.213203
-3.568e-03,-11.643,-0.212266
-3.536e-03,-11.5117,-0.212219
-3.504e-03,-11.4461,-0.212234
-3.472e-03,-11.3414,-0.211453
-3.440e-03,-11.2687,-0.211656
-3.408e-03,-11.1477,-0.211016
-3.376e-03,-11.0687,-0.210234
-3.344e-03,-10.9453,-0.210484
-3.312e-03,-10.8937,-0.210234
-3.280e-03,-10.7797,-0.210109
-3.248e-03,-10.7055,-0.20975
-3.216e-03,-10.6328,-0.209688
-3.184e-03,-10.5195,-0.209516
-3.152e-03,-10.4031,-0.20925
-3.120e-03,-10.3117,-0.2085
-3.088e-03,-10.1977,-0.207938
-3.056e-03,-10.0945,-0.207844
-3.024e-03,-10.0055,-0.207609
-2.992e-03,-9.90547,-0.206719
-2.960e-03,-9.78281,-0.206438
-2.928e-03,-9.69531,-0.206359
-2.896e-03,-9.55937,-0.20575
-2.864e-03,-9.4875,-0.205547
-2.832e-03,-9.40703,-0.205672
-2.800e-03,-9.29375,-0.205359
-2.768e-03,-9.2375,-0.205047
-2.736e-03,-9.10703,-0.204891
-2.704e-03,-9.01953,-0.204656
-2.672e-03,-8.89375,-0.203625
-2.640e-03,-8.77969,-0.203313
-2.608e-03,-8.67812,-0.2025
-2.576e-03,-8.54141,-0.202391
-2.544e-03,-8.41484,-0.202297
-2.512e-03,-8.26797,-0.201688
-2.480e-03,-8.125,-0.201313
-2.448e-03,-7.98672,-0.200781
-2.416e-03,-7.8875,-0.200078
-2.384e-03,-7.73203,-0.199531
-2.352e-03,-7.60469,-0.198609
-2.320e-03,-7.45703,-0.19775
-2.288e-03,-7.30234,-0.197422
-2.256e-03,-7.15937,-0.197063
-2.224e-03,-7.03281,-0.196156
-2.192e-03,-6.90391,-0.194953
-2.160e-03,-6.75391,-0.194328
-2.128e-03,-6.59453,-0.194125
-2.096e-03,-6.46953,-0.193625
-2.064e-03,-6.33516,-0.192875
-2.032e-03,-6.21172,-0.192109
-2.000e-03,-6.07969,-0.191
-1.968e-03,-5.93906,-0.190375
-1.936e-03,-5.82109,-0.189203
-1.904e-03,-5.68281,-0.188469
-1.872e-03,-5.5625,-0.187625
-1.840e-03,-5.47187,-0.186734
-1.808e-03,-5.35547,-0.185844
-1.776e-03,-5.25078,-0.185594
-1.744e-03,-5.12187,-0.184922
-1.712e-03,-5.01797,-0.183547
-1.680e-03,-4.90547,-0.182391
-1.648e-03,-4.76719,-0.182109
-1.616e-03,-4.67109,-0.181219
-1.584e-03,-4.56562,-0.181016
-1.552e-03,-4.46875,-0.180031
-1.520e-03,-4.33047,-0.179141
-1.488e-03,-4.22109,-0.178109
-1.456e-03,-4.10234,-0.177344
-1.424e-03,-3.98594,-0.176359
-1.392e-03,-3.91172,-0.175234
-1.360e-03,-3.775,-0.174313
-1.328e-03,-3.68437,-0.173672
-1.296e-03,-3.52812,-0.172984
-1.264e-03,-3.425,-0.171844
-1.232e-03,-3.31562,-0.170453
-1.200e-03,-3.21875,-0.16975
-1.168e-03,-3.11172,-0.168469
-1.136e-03,-2.9875,-0.167078
-1.104e-03,-2.90547,-0.166109
-1.072e-03,-2.77734,-0.165375
-1.040e-03,-2.71094,-0.163891
-1.008e-03,-2.57031,-0.162625
-9.760e-04,-2.50859,-0.162
-9.440e-04,-2.40469,-0.161172
-9.120e-04,-2.3125,-0.160234
-8.800e-04,-2.25234,-0.158797
-8.480e-04,-2.12578,-0.157875
-8.160e-04,-2.07031,-0.156875
-7.840e-04,-1.95703,-0.155844
-7.520e-04,-1.88594,-0.154391
-7.200e-04,-1.78437,-0.154234
-6.880e-04,-1.71172,-0.153047
-6.560e-04,-1.63594,-0.152094
-6.240e-04,-1.51953,-0.150563
-5.920e-04,-1.48047,-0.149875
-5.600e-04,-1.35391,-0.149063
-5.280e-04,-1.2875,-0.147344
-4.960e-04,-1.21328,-0.146406
-4.640e-04,-1.11172,-0.145656
-4.320e-04,-1.08125,-0.144375
-4.000e-04,-0.9625,-0.142828
-3.680e-04,-0.891406,-0.141875
-3.360e-04,-0.827344,-0.140313
-3.040e-04,-0.717969,-0.139391
-2.720e-04,-0.680469,-0.138109
-2.400e-04,-0.566406,-0.137156
-2.080e-04,-0.4875,-0.135328
-1.760e-04,-0.436719,-0.134344
-1.440e-04,-0.314062,-0.133094
-1.120e-04,-0.2875,-0.131156
-8.000e-05,-0.196094,-0.129984
-4.800e-05,-0.111719,-0.129172
-1.600e-05,-0.0875,-0.126844
1.600e-05,-0.00859375,-0.125422
4.800e-05,0.0882813,-0.125125
8.000e-05,0.117969,-0.122406
1.120e-04,0.185938,-0.121625
1.440e-04,0.288281,-0.119828
1.760e-04,0.3125,-0.118188
2.080e-04,0.3375,-0.116781
2.400e-04,0.450781,-0.115297
2.720e-04,0.483594,-0.1135
3.040e-04,0.5125,-0.111656
3.360e-04,0.558594,-0.10975
3.680e-04,0.666406,-0.108531
4.000e-04,0.688281,-0.106781
4.320e-04,0.724219,-0.105391
4.640e-04,0.811719,-0.103375
4.960e-04,0.888281,-0.10175
5.280e-04,0.888281,-0.0999219
5.600e-04,0.9125,-0.0979844
5.920e-04,0.9375,-0.0960313
6.240e-04,1.03594,-0.0946406
6.560e-04,1.08359,-0.092875
6.880e-04,1.10625,-0.0910313
7.200e-04,1.15391,-0.08975
7.520e-04,1.25234,-0.0875625
7.840e-04,1.27344,-0.08575
8.160e-04,1.29453,-0.0834688
8.480e-04,1.3125,-0.0815313
8.800e-04,1.34063,-0.0795
9.120e-04,1.41172,-0.07775
9.440e-04,1.48828,-0.0757344
9.760e-04,1.48125,-0.0739844
1.008e-03,1.5125,-0.0723906
1.040e-03,1.55859,-0.0702344
1.072e-03,1.63516,-0.0672656
1.104e-03,1.68047,-0.0654219
1.136e-03,1.71016,-0.0627813
1.168e-03,1.71719,-0.0601719
1.200e-03,1.76484,-0.0582344
1.232e-03,1.78516,-0.0554063
1.264e-03,1.86484,-0.0533906
1.296e-03,1.88203,-0.0507188
1.328e-03,1.9125,-0.0484531
1.360e-03,1.9125,-0.046
1.392e-03,1.93516,-0.0432969
1.424e-03,1.95313,-0.0416875
1.456e-03,2.00859,-0.0392969
1.488e-03,2.025,-0.0371719
1.520e-03,2.08828,-0.0344063
1.552e-03,2.08828,-0.0320938
1.584e-03,2.1125,-0.02975
1.616e-03,2.1125,-0.0277188
1.648e-03,2.14297,-0.0257969
1.680e-03,2.15469,-0.0226406
1.712e-03,2.21641,-0.0205469
1.744e-03,2.26641,-0.0182656
1.776e-03,2.27813,-0.0152969
